0,1,2,3,4,5
date,guoa,shenzong,shena,shangzheng,shanga
2021-09-01,0.032505,-0.492785,-0.494235,0.653527,0.653930
2021-09-02,0.720903,0.408633,0.407775,0.839388,0.839730
2021-09-03,-0.553093,-0.554966,-0.555249,-0.425577,-0.425930
2021-09-06,1.541848,2.032282,2.033797,1.120265,1.120253
2021-09-07,1.439278,1.107409,1.107689,1.511028,1.511530
2021-09-08,0.046445,0.078446,0.077415,-0.038082,-0.038608
2021-09-09,0.188991,0.067388,0.067520,0.488223,0.488297
2021-09-10,0.431988,0.310323,0.310656,0.270250,0.270736
2021-09-13,0.099977,-0.047286,-0.046685,0.331127,0.331041
2021-09-14,-1.083128,-0.477809,-0.476659,-1.420337,-1.421071
2021-09-15,-0.134352,-0.110716,-0.109927,-0.174147,-0.175164
2021-09-16,-1.781814,-1.953673,-1.954288,-1.343764,-1.344764
2021-09-17,0.382248,0.348562,0.349254,0.190572,0.191959
2021-09-22,-0.062619,-0.245240,-0.243221,0.401869,0.400980
2021-09-23,0.484746,0.463322,0.462119,0.378414,0.377284
2021-09-24,-0.822854,-0.698665,-0.697948,-0.800421,-0.799401
2021-09-27,-1.153838,-1.136950,-1.138186,-0.836868,-0.836077
2021-09-28,0.182423,-0.181172,-0.182148,0.541128,0.539813
2021-09-29,-2.033159,-2.291224,-2.293562,-1.830094,-1.831575
2021-09-30,1.499002,2.040631,2.042628,0.901294,0.900849
