id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4929586665888333,NcpGqoHP7,2316928100,杰总,7月没翻车，勉强算翻身了。本月最菜的板块“医疗、新能源车、半导体、光伏、人工智能”我运气比较好，吃到俩菜#A股#,,,,A股,1,110,189,2023-07-31 15:28,,,,,
4929290015349675,NchXXmrH5,2144596567,洪榕,『洪榕：A股市场已具备走出反转行情的所有必要条件』O洪榕：A股市场已具备走出反转行情的所有必要条件,,,,,188,90,912,2023-07-30 19:49,HUAWEI Mate X2,,,,
4929588758584703,NcpJNA1gX,5702772557,刘昌松-只做免费内容,A股放量成交11052亿，拉高跳水大金融板块走弱，后市怎么走？L刘昌松-只做免费内容的微博视频,,,,,15,189,625,2023-07-31 15:36,微博视频号,,"http://f.video.weibocdn.com/o0/EdseTLPAlx087rgoBWYw01041201kuVq0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711421245&ssig=PMgZ3%2BeiMj&KID=unistore,video",,
4929667742310114,NcrNc9GXU,2932185514,土匪山寨DE寨主,宝宝们，晚上好，，大A股今天放量反弹，七月完美收关，，说了要相信光，要相信俺们的大A，这光是不是照亮了每个有信仰的人。。市场表现越来越好，八月即将开始，俺们继续迈着牛皮轰轰的步伐。。,,,,,4,89,261,2023-07-31 20:50,微博网页版,[],,,
4929713816474639,NcsZvralF,2392010655,sssgenius,A股的基金如果都能这样，就不会被别人瞧不起了#财经#,,,,财经,0,36,133,2023-07-31 23:53,iPhone 14,['https://wx3.sinaimg.cn/large/8e932f9fgy1hggix0lqh3j20u01sygq0.jpg'],,,
4929649551348772,NcrjR5ESo,7521955262,博识财经,盘后数据显示，07月31日A股龙虎榜中，共29只个股出现了机构的身影，有12只股票呈现机构净买入，17只股票呈现机构净卖出。机构与北向资金同时净买入的有：盈方微、弘业期货、荣盛发展；三日榜：水羊股份；三只机构以上买入且龙虎榜买入总和为正的有：星源卓镁、麦趣尔、弘业期货。,,,,,13,16,57,2023-07-31 19:38,战舰粉丝团超话,"['https://wx4.sinaimg.cn/large/008d3mb4ly1hggbjj4ocjj30og0nsak1.jpg', 'https://wx4.sinaimg.cn/large/008d3mb4ly1hggbjj3htaj30fs09lwh6.jpg', 'https://wx1.sinaimg.cn/large/008d3mb4ly1hggbjj3g9bj30g006s75x.jpg']",,,
4929581791839040,Ncpyz7IpW,1433885163,暴风雪天,北向资金截至A股收盘净流入122亿元；以买卖成交额口径，北向资金净买入93亿元留意北上买的核心资产,,,,,1,4,48,2023-07-31 15:09,微博网页版,,,,
4929567171284089,NcpaZ5o37,6011005289,财宝儿,内资拉跨了啊。还好有外资持续买入。不然下午A股又开始上眼红鲤鱼与绿鲤鱼与鱼。,,,,,12,8,155,2023-07-31 14:11,,"['https://wx4.sinaimg.cn/large/006yNz4dgy1hgg21nldssj30zu25o1h8.jpg', 'https://wx4.sinaimg.cn/large/006yNz4dgy1hgg225v8erj30zu25o7to.jpg', 'https://wx1.sinaimg.cn/large/006yNz4dgy1hgg226rlc0j30zu25o1d2.jpg', 'https://wx4.sinaimg.cn/large/006yNz4dgy1hgg227cy7sj30zu25ottd.jpg']",,,
4929622200812550,NcqBK3pnE,6169216094,荒唐的教父,来一波1788咱们晚上详细复盘给大家说说#A股#,,,,A股,4,26,26,2023-07-31 17:49,,['https://wx4.sinaimg.cn/large/006JvoVoly1hgg8eg6vd8j30hs0hswfs.jpg'],,,
4929708498358199,NcsQVz4lF,1901562543,百战---张宝财,兴奋之后会不会有新低？#今日看盘#A股超话#投资#L百战---张宝财的微博视频,,,,"今日看盘,投资",1,16,37,2023-07-31 23:32,微博视频号,,"http://f.video.weibocdn.com/o0/OVGyqlwIlx087rN5xPja01041200G7Gw0E010.mp4?label=mp4_720p&template=1320x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711421290&ssig=YjrdcVsjBW&KID=unistore,video",,
