id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4662461641265284,KqcUA5j9O,2144596567,洪榕,外汇局表态，目前中国股票的市盈率与发达市场等相比是偏低的。此话内涵丰富，可与金融资本市场自信相呼应。这是喊话海外资金，人民币资产值得配置，也表明管理层希望引入海外资金，对海外资金进入中国股市并不担心，也间接提醒证监会无须担忧，进而可以理解管理层确实开始不担忧A股上涨。,,,,,56,81,374,2021-07-24 12:29,华为Mate40保时捷设计,,,,
4661769942078848,KpUUW8INO,5886617411,鳄鱼十三,飞天茅台的车间老外问我中国股市里面最牛的公司，我把这个视频给他看他无语了，说怎么不是高科技，看起来是上个世纪的。我说对，这就是不被世界改变的公司。#茅台酒#贵州茅台sh600519L鳄鱼十三的微博视频,,,,茅台酒,33,96,421,2021-07-22 14:40,微博视频号,,"http://f.video.weibocdn.com/000k0NuSgx07Oqulr0Os010412006uJb0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1711524563&ssig=PqqoVFgwyR&KID=unistore,video",,
4663193551504025,KqvX56jgt,2082892671,梁瑞安,中国股市L梁瑞安的微博视频,,,,,99,41,366,2021-07-26 12:57,微博视频号,,"http://f.video.weibocdn.com/0022BfbQgx07OwKPlJr9010412005Oba0E010.mp4?label=mp4_720p&template=544x672.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1711524587&ssig=TwYGIr7U3O&KID=unistore,video",,
4661916461695444,KpYJg773S,1483330984,侯宁,发布了头条文章：《侯宁说之387：中国股市已有些迫不及待！》O侯宁说之387：中国股市已有些迫不及待！,http://t.cn/A6fnRDrU,,,,51,53,334,2021-07-23 00:22,微博 weibo.com,,,,
4661411718627810,KpLB9Acue,7584036473,招财拉风猫,今年的港股表现很垃圾，但是港交所一路大涨，这尼玛大概就是中国股市的真相，和开赌场差不多，赌客互相卷，你割我一刀，我割你一刀，赌场旱涝保收，盆满钵满。🙃,,,,,19,209,701,2021-07-21 14:57,NEX 3 5G,,,,
4663175423461308,KqvtQewry,6393953260,卢大宏观,50只特立独行的强股，几乎全部跌停。A股该下降印花税为股民减负，中国股市成立31年，也是三十而立，该匹配中国在世界的经济地位。,,,,,9,35,212,2021-07-26 11:45,微博 weibo.com,,,,
4660584753136673,Kpq5ld9Zv,6127416994,加仓多吉丿,巴菲特教你中国股市怎么投资：一定数量的本金，选好公司，跟着国运走，选不来科技选生活必需品，与嘴巴有关的。#升值#L加仓多吉丿的微博视频,,,,升值,81,2,47,2021-07-19 08:10,iPhone客户端,,"http://f.video.weibocdn.com/3oMipdM3lx07OlgUWxyw01041200bvcE0E010.mp4?label=mp4_hd&template=638x360.25.0&trans_finger=d8257cc71422c9ad30fe69ce9523c87b&ori=0&ps=1BVp4ysnknHVZu&Expires=1711524615&ssig=Wdibd70dp0&KID=unistore,video",,
4664223735480940,KqWKFmZQg,2959386434,镇长有点帅,新华社：近期，中国股市出现较大波动，市场存在一定的担忧情绪。深入分析当前市场关心的几方面问题，不难得出结论：中国经济持续向好的基本面没有发生变化，中国改革开放的步伐依然坚定，中国资本市场发展的基础依然稳固。无...,,,,,2,13,175,2021-07-29 09:10,,,,,
4662453391065412,KqcHh4ta4,2917691814,涨涨看股,发布了头条文章：《中国股市中最不会说谎的指标：成交量》先转后看记得点赞支持#今日看盘#O中国股市中最不会说谎的指标：成交量,http://t.cn/A6fuuFib,,,今日看盘,141,34,262,2021-07-24 11:56,微博 weibo.com,,,,
4659545081906676,KoZ2s800Q,2828204371,吴小朋同学,2021/07/16：一家年赚一千多亿的综合金融保险公司，7倍市盈率，很多人还在逃跑，几年后回头看一定特别有意思。中国股市是价值投资者的天堂，每过几年总会出现超级低估的好公司。,,,,,59,64,161,2021-07-16 11:19,小米10,,,,
