id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4828108161286282,MbNdK5oCu,2635695961,老曾阿牛,过了今天，外资只能用嘴炮来干预中国股市了。,,,,,134,90,568,2022-10-24 14:49,HUAWEI Mate 20 X,,,,
4829697647576300,McszqvMWo,2959386434,镇长有点帅,财经杂志:为什么中国股市逢事必跌？刘纪鹏：赖不了别人，大股东上市持股比例过高了！L镇长有点帅的微博视频,,,,,77,13,261,2022-10-29 00:05,微博视频号,,"http://f.video.weibocdn.com/o0/cXt6o7fWlx080lBun3mM01041200gpBj0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711437659&ssig=pyn4e5ptQ4&KID=unistore,video",,
4826683654276187,Mbca9hWqL,2244733937,天狼50陈浩,#狼帅说#30秒看遍中国股市30年大事件，您都经历过哪些？#股票#L天狼50陈浩的微博视频,,,,"狼帅说,股票",136,41,174,2022-10-20 16:28,微博视频号,,"http://f.video.weibocdn.com/o0/XgAx69A6lx0808l0UJAQ01041200kP0s0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711437659&ssig=TUT8HP8okP&KID=unistore,video",,
4823669123584221,M9VK0f2q1,1050896727,肖锋,【转自某股民】交易大厅遇到一位女士，她说：中国股市有点像阳痿的丈夫，抛弃他吧，有点舍不得；厮守吧，天天受气。好吃好喝侍候他，期望他能冒点阳气，刚看他勃起，衣服还没脱完，他已不行了。关键是你刚穿了衣服准备去偷情，他又在后边拉着你说，有反应了，有反应了，你再等等！,,,,,45,32,186,2022-10-12 08:50,微博 weibo.com,,,,
4825682390288800,MaM7d1d84,1357064103,交易者简放,洪灏的最新观点：在信贷环境好转的背景下，各类市场参与者信心数据出现中性至逆向积极的信号。随着大会的召开和不确定因素的消退，中国股市将很可能将整固，甚至趔趄前行。美股仍是一个重要隐患，并将继续干扰中国市场。,,,,,47,0,165,2022-10-17 22:10,微博 weibo.com,"['https://wx3.sinaimg.cn/large/50e327a7ly1h7878pc53oj20o00pj0y8.jpg', 'https://wx3.sinaimg.cn/large/50e327a7ly1h7878pbsrej20ih0i842v.jpg', 'https://wx1.sinaimg.cn/large/50e327a7ly1h7878pcsjfj20i30m8td7.jpg', 'https://wx4.sinaimg.cn/large/50e327a7ly1h7878pbsrxj20ij0gndig.jpg', 'https://wx4.sinaimg.cn/large/50e327a7ly1h7878pbo95j20i60gsq7b.jpg', 'https://wx4.sinaimg.cn/large/50e327a7ly1h7878pb1drj20i20ahabt.jpg']",,,
4829117431678470,McdtB72E6,1264138094,石小杰微博,石爷聊二句:不听忽悠不听嘴炮才能挽救大盘，停发新股圈钱严管机构做空，中国股市才能走稳让投资者进场的希望!L石小杰微博的微博视频,,,,,8,30,199,2022-10-27 09:39,微博视频号,,"http://f.video.weibocdn.com/o0/xhkvMY0hlx080j3aNYju01041204uFde0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711437687&ssig=8sqsJaJzCv&KID=unistore,video",,
4828227309408681,MbQjUDtCV,3486065922,快乐投资人李伟,七国集团已经联合起来做空中国，资本的狂欢盛宴，中国股市的投资者在泣血！重融资，轻市场饮鸩止渴，市场疯狂扩容，越大越虚，给了饿狼机会……O网页链接,,,,,33,53,278,2022-10-24 22:42,,['https://wx3.sinaimg.cn/large/cfc92502ly1h7grcgjyg4j20u01sztgx.jpg'],,,
4822976144871666,M9DIikrlg,2827205010,跑赢指数的小散,用一句话分析中国股市30多年的走势——围绕3000点宽幅震荡，如果用三个字形容中国股市——垃圾市，散户应尽量远离股市，这就是个绞肉机,,,,,1,8,64,2022-10-10 10:56,HUAWEI P40 Pro 5G,,,,
4830577180546441,McPs22i9z,2188093987,麻辣新鲜,现在就是因为中美利差较大，导致资金不断流出，一定要等到中国股市里的股票极具吸引力，北向资金才会继续再回来捡筹码，目前看来很多股票价格依然在高位，不具备吸引力。,,,,,8,39,279,2022-10-31 10:20,iPhone客户端,,,,
4823060769407385,M9FUMDti1,2245969614,东莞哥,决定中国股市能不能有行情的，除了资金，政治态度才是第一要素。,,,,,4,9,216,2022-10-10 16:32,HUAWEI Mate 40 Pro,,,,
4823283860506890,M9LIC27RE,6677101977,谦卑侯爷,昨天俄罗斯扔了70多枚导弹，中国股市直接跌破3000点……,,,,,21,48,765,2022-10-11 07:19,,,,,
4824893101967628,MarAa8fRW,1289855087,胡语文,罗杰斯、马克斯、达里奥，一帮全球投资巨头纷纷看好中国股市，我们又有什么理由悲观呢？L胡语文的微博视频,,,,,26,15,39,2022-10-15 17:53,微博视频号,,"http://f.video.weibocdn.com/u0/qw3g8ZU7gx0800soGxd6010412009iIC0E010.mp4?label=mp4_hd&template=478x850.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711437731&ssig=JwsdRhgfZg&KID=unistore,video",,
4828385979663769,MbUrPExZf,1800644433,小散首领,小散看盘超话小散看今天中国股市必将绝地反击打爆一切国内外空头#股票##今日看盘#@侯宁@苏世山成长价值投资@牛市sky@飞行行天下L小散首领的微博视频,,,"侯宁,苏世山成长价值投资,牛市sky,飞行行天下","股票,今日看盘",15,2,61,2022-10-25 09:13,小散看盘超话,,"http://f.video.weibocdn.com/o0/uWzoijkLlx080fPz8POU01041200nKCj0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711437731&ssig=sJrw%2B%2BBprz&KID=unistore,video",,
4830008989977281,McAFAFRxT,1525844264,胡斐-戊午,真实情况：支撑中国股市30多年的上证指数季线趋势线已经被跌破了；深证成指季线趋势线将破未破。这条趋势线从未被跌破，支撑力度极其强大。如果跌破，将形成压力。,,,,,27,35,128,2022-10-29 20:42,微博 weibo.com,"['https://wx2.sinaimg.cn/large/5af28928gy1h7mfyp36n5j20zw0phdn7.jpg', 'https://wx2.sinaimg.cn/large/5af28928gy1h7mfyqsm6hj20vm0pv45m.jpg']",,,
4824940333241071,MasOldB9l,7359403132,九边plus,中国的大多数人是不敢进股市的，因为中国股市绝大多数股票不值得做长期投资，基本上都是割韭菜的。炒股要以逛窑子的心态来做，瞅准机会搞一下，占了便宜就跑，千万不要动感情！可是中国人炒股，硬是那么多逛了窑子成了露水夫妻，难舍难离！有的还是十几年，这就尴尬了！,,,,,7,18,92,2022-10-15 21:01,iPhone客户端,,,,
4820210835787295,M8tM7ohxt,6510736027,小胡仙说,中国股市即将开启大慢牛！耐心等候都是机会！L小胡仙说的微博视频,,,,,10,51,436,2022-10-02 19:48,微博视频号,,"http://f.video.weibocdn.com/u0/flHIJveEgx07ZFQFzare01041200siBu0E010.mp4?label=mp4_hd&template=854x480.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711437731&ssig=VPG32a1zb5&KID=unistore,video",,
4829571398502646,McphNzFVs,6140290061,快乐的四川依然美丽,截止今天收盘，投资茅台2年零8个月时间，在茅台上的盈利悉数归零，不亏不赚。接近三年的时光单持茅台，我为中国股市辛勤搬砖，换来的是颗粒无收，时间成本也随风而去…。好在三年之前的第一二三桶金还在，我也只能这样安慰仍然坚强的自己，就像有一首歌唱的：心若在梦就在，只不过从头再来…。,,,,,34,93,146,2022-10-28 15:43,HUAWEI Mate 20,['https://wx1.sinaimg.cn/large/006Hy1Wtgy1h7l1mxk9udj30u01bythq.jpg'],,,
4822349536562852,M9npDrxis,6572731627,洪攻略投资,美国股市为什么跌？因为就业太好了，经济太好了！中国股市为什么跌？因为就业太差了，经济太差了！,,,,,42,31,203,2022-10-08 17:26,HUAWEI Mate X2,,,,
4828384448217894,MbUpmytQG,1413017637,救市军参谋长史宁,我认为中国股市这一次是被恶意做空的,,,,,35,6,67,2022-10-25 09:07,HUAWEI P30 Pro,,,,
