id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4719307458349730,L86h3z294,1216826604,wu2198,我是老实人，我最希望看到的事情是2022年：中国股市大牛特牛长牛，美国股市大崩溃，跌到亡国。,,,,,80,1208,16618,2021-12-28 09:14,微博 weibo.com,,,,
4710613085065024,L4s5SlfDW,2144596567,洪榕,中概股集体被抛弃，跌幅远超美股整体走势。值得监管层认真思考，问题恐怕没有那么简单，海外投行一边发布看好中国股市的观点，一边不计价格狂砸中概股，堵住中国公司的海外融资之路，意欲何为？,,,,,120,259,798,2021-12-04 09:25,华为Mate40保时捷设计,"['https://wx2.sinaimg.cn/large/002l8vxdly1gx1jjf9d7tj60uo1rdgsq02.jpg', 'https://wx4.sinaimg.cn/large/002l8vxdly1gx1jjflm2nj60uo1rgq9m02.jpg', 'https://wx4.sinaimg.cn/large/002l8vxdly1gx1jjfy2ubj60uo164ahp02.jpg', 'https://wx4.sinaimg.cn/large/002l8vxdly1gx1jjg7xczj60uo15wn4z02.jpg', 'https://wx4.sinaimg.cn/large/002l8vxdly1gx1jjgiunsj60uo15pdna02.jpg', 'https://wx1.sinaimg.cn/large/002l8vxdly1gx1jjgux2gj60uo164n4p02.jpg']",,,
4714401884539931,L62EQj32H,1163390501,龚凯杰,一转眼，参加这个节目已经13年前的事情了！！！投资中国股市“震”“痛”“快”！L龚凯杰的微博视频,,,,,21,49,425,2021-12-14 20:21,微博视频号,,"http://f.video.weibocdn.com/u0/2EPgC2qkgx07Sa8Rw44001041202uSPR0E010.mp4?label=mp4_720p&template=720x720.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1711509283&ssig=zUAhR%2FKuKq&KID=unistore,video",,
4714946091288470,L6gOB5pbM,6393953260,卢大宏观,中国股市最黑暗的时期已经过去了，2021年12月之前经历16个月隐形股灾与2018年单边下跌相似！后市各大公募基金以加仓自救，卓越企业到2023年会有很多出现100%—300%的涨幅,,,,,7,15,123,2021-12-16 08:23,微博 weibo.com,,,,
4719027382914523,L7YZkcecr,2868676035,财联社APP,安信证券#2022年中国股市预测#,,,,2022年中国股市预测,158,72,132,2021-12-27 14:41,微博 weibo.com,['https://wx4.sinaimg.cn/large/aafc85c3gy1gxsdx2vr4hj20hs460wsk.jpg'],,,
4720146930730613,L8s733445,1151611845,ACCA蹇老师CFA-CPA,以前中国股市的特点是牛短熊长以后在可预见的未来基本可以确定：牛短！熊短！结构长！,,,,,5,19,130,2021-12-30 16:49,iPhone 11 Pro Max,,,,
4709689285676140,L443SnOCE,2959386434,镇长有点帅,一部真实反映中国股市人性的电视剧L镇长有点帅的微博视频,,,,,14,9,166,2021-12-01 20:14,微博视频号,,"http://f.video.weibocdn.com/o0/4Cy9MkQMlx07RPoSx5pC01041200rtF00E010.mp4?label=mp4_hd&template=848x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&ori=0&ps=1BVp4ysnknHVZu&Expires=1711509304&ssig=G0ctKlQfWN&KID=unistore,video",,
4712277292352464,L59o59RYY,1483330984,侯宁,发布了头条文章：《侯宁说之421：阳光100爆雷中国股市阳光普照》O侯宁说之421：阳光100爆雷中国股市阳光普照,http://t.cn/A6xj5Sye,,,,45,45,245,2021-12-08 23:38,微博 weibo.com,,,,
4713525098053877,L5FQFxNbf,7341628685,我是壹哥,曲则全，枉则直！在A股ROE中枢上移和居民资产配置转向权益市场的双重驱动下，中国股市正在走出类似1980年代之后美股一样的波动率明显下降，上涨幅度变缓但时间拉长的持续慢牛，未来数年，有望成为投资中国资本市场的黄金时期！,,,,,1,5,107,2021-12-12 10:16,iPhone 13 Pro,,,,
4718719521526164,L7QYM6p1y,5244183267,麒麟神侯,家A股券商的首席投顾在《2022年中国股市预测》中采用了金木水火土的理论，推论出2022年内每个月的热点主题，并认为从2022年开始，中国股市将经历五年的牛市。好家伙，算命的都拍着大腿直呼专业,,,,,15,31,94,2021-12-26 18:17,旷世麒财HarmonyOS设备,,,,
