id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4695777831816886,KEbCn7CEC,1154258881,馬曼然,中国住房市值为63万亿美元，美国为34万亿，日本约10万亿。中国股市总市值约15万亿美元，美股总市值39万亿美元，日本股市总市值7万亿美元。中国股市与住房总市值比最低，美国最高，未来我国的社会资产结构会向股权倾斜。,,,,,302,0,258,2021-10-24 10:55,HUAWEI Mate 20,,,,
4688953158930398,KBk4PBtcG,2006106727,财经老丁,中国股市机构重仓的前十大公司名单出炉，贵州茅台第一，长春高新第9名！真正牛的公司，大家都能看得到。这些公司，值得我们中长期跟踪研究，都是我们的行业龙头公司。,,,,,49,12,37,2021-10-05 14:56,,['https://wx1.sinaimg.cn/large/002bLq07ly1gv4fxz96inj60tz0i6wlp02.jpg'],,,
4692651662379452,KCSia9Z0g,1676317545,清华大学,【#清小答#邀你一起来答题！】第420期：根据规定，中国股市的集合竞价时间定于交易日的什么时间开始？（值班小编：龚裕阳、贝承熙）根据规定，中国股市的集合竞价时间定于交易日的什么时间开始？,,,,清小答,1,2,504,2021-10-15 19:53,微博 weibo.com,,,,
4693316266625797,KD9A6rNFH,1525844264,胡斐-戊午,中国股市严重低估，请看数据对比,,,,,73,39,130,2021-10-17 15:54,iPhone 12,['https://wx4.sinaimg.cn/large/001FghNmly1gvid1fp8ikj60ht0cagmk02.jpg'],,,
4695813374874188,KEcxHkrZW,6931925052,涨涨板板大神,中国住房市值为63万亿美元，美国为34万亿，日本约10万亿。中国股市总市值约15万亿美元，美股总市值39万亿美元，日本股市总市值7万亿美元。中国房奴会进股市不？唠唠……,,,,,23,66,630,2021-10-24 13:16,HUAWEI P40 Pro+ 5G,,,,
4695594108981905,KE6Q2BGBr,5849420543,牧童骑牛168,#房地产税试点即将开展意味着什么#转的以后房地产不会是经济的三大马车之一以后的资金蓄水池在中国股市好好把握这个慢牛的时代房地产时代错过了不要再错过中国股市长牛慢牛的时代,,,,房地产税试点即将开展意味着什么,8,22,114,2021-10-23 22:45,人工智能iPhone 12,['https://wx4.sinaimg.cn/large/006nRzuDgy1gvpmlqy551j60u017p7b102.jpg'],,,
4688198158255264,KB0r5yDzq,2959386434,镇长有点帅,股神巴菲特，两句话点了中国股市关于中国市场，他讲了很多，其中有两句话很重要：1、中国市场的估值比美国低，股票更便宜!2、中国是一个新兴的市场，会有很多人参与到股市，人们会更加投机。,,,,,3,8,150,2021-10-03 12:56,,,,,
4694867601000871,KDNWg4cn5,2312738937,思想品读,温铁军2013年讲座：80年代就现代化和城市化的朝鲜为什么衰败呢？为什么金融行业成为高薪行业？为什么中国股市一直不能跑赢美国股市？很有前瞻性，值得好好听听！#视频星计划##内行人才知道#.L思想品读的微博视频,,,,"视频星计划,内行人才知道",1655,49,347,2021-10-21 22:38,微博视频号,,"http://f.video.weibocdn.com/jN8dH56Clx07JS9fr8ta01041206PbJC0E030.mp4?label=mp4_ld&template=480x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1711513598&ssig=fG3SdD5NcM&KID=unistore,video",,
4696639933779817,KEy2RfRiN,2365961811,皓伦王明川,温铁军2013年讲座：80年代就现代化和城市化的朝鲜为什么衰败呢？为什么金融行业成为高薪行业？为什么中国股市一直不能跑赢美国股市？很有前瞻性，值得好好听听！#视频星计划##内行人才知道#.L思想品读的微博视频,,,,"视频星计划,内行人才知道",586,25,123,2021-10-26 20:01,微博视频号,,"http://f.video.weibocdn.com/jN8dH56Clx07JS9fr8ta01041206PbJC0E030.mp4?label=mp4_ld&template=480x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1711513598&ssig=fG3SdD5NcM&KID=unistore,video",,
4690032197373990,KBM9duWjk,1657996683,红树西岸,恒瑞是未来的茅台，也是我买的第2个茅台。对于恒瑞，不是简单的买入，是布局，是配置。如果你没有配置，你会失去第2个茅台，会失去一次实现财富自由的机会。在中国股市，不配置茅台恒瑞的人，不是一个真正的价值投资者。,,,,,33,60,248,2021-10-08 14:24,微博网页版,,,,
4695209676639525,KDWPZrRf7,2185516500,苏世山成长价值投资,银行超话网上有个段子，说是“中国男足会赢，结果年年没赢；中国股市会涨，结果十多年下来还是3000多点；中国银行业的业绩会降，结果年年稳增长”。L苏世山成长价值投资的微博视频,,,,,20,9,25,2021-10-22 21:18,银行超话,,"http://f.video.weibocdn.com/o0/flX9SlGVlx07QNFAh1NC01041200eRhk0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1711513598&ssig=5NHfAKs6VC&KID=unistore,video",,
4688566061893960,KBa0u7WHK,1661504227,前海开源杨德龙,（分享）你知道中国股市机构最看好的股票是哪个吗？#财经大咖中期策略##基金大咖宠粉季#,,,,"财经大咖中期策略,基金大咖宠粉季",25,1,48,2021-10-04 13:18,,['https://wx2.sinaimg.cn/large/001Orv9hly1gv37h7t47dj60r547d4qp22.jpg'],,,
4693380083221321,KDbf2dw0N,1683954217,傅峙峰,中国股市一甲子才过了一半，就拿来做历史统计和量化模型，样本怎么都不能算够啊。且不说大标题和小标题很有违和感。,,,,,19,16,32,2021-10-17 20:07,微博 weibo.com,"['https://wx1.sinaimg.cn/large/001PXHpTgy1gvikbwa8oyj60zm0jw78o02.jpg', 'https://wx2.sinaimg.cn/large/001PXHpTgy1gvikbw4kvhj60qy073gm302.jpg']",,,
4693278987651246,KD8BYw6rc,1723343590,鲍迪克,【请那么多美国人做顾问，很光荣吗】一个在中国注册，拿着中国刊号，由中国人创办，以报道中国股市和经济为主，都是中国人采编，卖给中国股民和读者看的杂志，六个荣誉顾问为啥五个美国人？,,北京·太阳宫,,,18,27,34,2021-10-17 13:26,HUAWEI P30,['https://wx2.sinaimg.cn/large/001SCYomly1gvi8nmb7ehj60k00zkgo802.jpg'],,,
4689674373695839,KBCQ5fvsj,2868676035,财联社APP,【全球基金行业巨头富达正将资金重新投入中国股市】财联社10月7日电，基金行业巨头富达正将资金重新投入中国股市，并认为中国的债券市场正带来机会。该公司的中国特殊情况投资组合经理表示，我认为目前中国股票的风险回报相当不错，当前IT领域可能是最好进场时机。,,,,,39,11,41,2021-10-07 14:42,,['https://wx4.sinaimg.cn/large/00388FGjly1gv6qrq1cksj60u019lgqh02.jpg'],,,
4697929975597284,KF5Bznu6M,5598966284,江西侠女,真正赚钱的股票，都是50倍市盈率以上的，你敢买吗？看看中国股市历史上的三次迭代。#股票##财经#L江西侠女的微博视频,,,,"股票,财经",38,6,79,2021-10-30 09:27,微博视频号,,"http://f.video.weibocdn.com/u0/iD6A4jOMgx07QZDTOUIU01041200OfVB0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1711513641&ssig=J7yVMElIVy&KID=unistore,video",,
