id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4735969418545888,Lf5JbzRaU,1684388950,郎咸平,中国股市散户贡献了80%左右的交易量，但从投资角度来说，多数股民亏钱，少数股民挣钱，七亏二平一赚。以个人投资者为主的市场，流动性好，市场活跃，也容易因为“羊群效应”大涨大跌。,,,,,36,54,381,2022-02-12 08:42,,,,,
4740701805873247,Lh4Q4oDTN,2517457760,周周有好股,中国股市99%的股票不会把你弄死，是你自己把自己弄死的，记住这句话，2019年的时候这句名言让我们账户翻5倍，这句话就是非洲的马是折腾死的。,,,,,34,102,1056,2022-02-25 10:07,赚钱留住钱Android,,,,
4735745820987369,LeZUy48Rj,1179198244,否极泰董宝珍,董宝珍！中国股市已从不买泡沫是穷命，变为买泡沫没命，不买低估是穷命。已经从不讲理才能挣钱变为讲理才能挣钱。#银行股#L否极泰董宝珍的微博视频董宝珍：价值股“雄霸未来”,,,,银行股,108,1824,371,2022-02-11 17:54,微博直播平台,,"http://live.video.weibocdn.com/f51d62d4-e2e2-4b47-903a-2d6175a03c5e_index.m3u8?ori=0&ps=1BVp4ysnknHVZu&Expires=1711507905&ssig=MnXFeROxmI&KID=unistore,video",,
4741245706440297,LhiZkr1pL,1264138094,石小杰微博,证监会不担当但中国的投资者为他们担当赔的惨目人睹！这是暂时的总有一天会拨开云雾见太阳中国股市睛空万里中国经济腾飞！,,,,,14,30,159,2022-02-26 22:08,Samsung Z Fold2 5G,"['https://wx1.sinaimg.cn/large/4b59376ely1gzr9j277wuj20n80gm77c.jpg', 'https://wx2.sinaimg.cn/large/4b59376ely1gzr9jutdpyj20fy0b0gmh.jpg', 'https://wx2.sinaimg.cn/large/4b59376ely1gzr9nqyz7yj22dc35sx6s.jpg']",,,
4733404845441075,Le10MmPth,6393953260,卢大宏观,中国股市第一个15年，就是什么企业困难先发什么，以国企央企优先；第二个15年，属于制度摸索，首次提到保护中小投资者利益；第三个15年就是现在，“专精特新”将是主线，有些涨到50倍200倍市盈率的企业还在涨，有些跌到10倍市盈率以下还在跌；,,,,,21,9,101,2022-02-05 06:52,微博 weibo.com,,,,
4740701910731650,Lh4Qf34kO,5617355235,周周福运来,中国股市99%的股票不会把你弄死，是你自己把自己弄死的，记住这句话，2019年的时候这句名言让我们账户翻5倍，这句话就是非洲的马是折腾死的。,,,,,17,96,470,2022-02-25 10:07,微博 weibo.com,,,,
4733435035517692,Le1Ntn9p2,5534976700,天邢者一踏雪寻牛,具有发展前景和高成长产业，在未来一定会被推向风口。中国股市是个政策市，国家重点支持的行业，一定会有大牛股的产生。在下面这五个朝阳产业行业里，有的被炒高，但是我们要等待低凹时机，不要盲目介入。#股票#,,,,股票,78,3,181,2022-02-05 08:51,,"['https://wx2.sinaimg.cn/large/0062AchKgy1gz2cm60jh8j30ku0wsk44.jpg', 'https://wx4.sinaimg.cn/large/0062AchKgy1gz2cm6chd0j30ku0ws16k.jpg', 'https://wx2.sinaimg.cn/large/0062AchKgy1gz2cm6p5m5j30ku0ws156.jpg', 'https://wx4.sinaimg.cn/large/0062AchKgy1gz2cm75ylvj30ku0wsk4q.jpg', 'https://wx2.sinaimg.cn/large/0062AchKgy1gz2cm7h47fj30ku0wsap4.jpg']",,,
4740554896705165,Lh117s8jP,2867319202,午饭投资,今天下午大家讨论了下俄罗斯的股市让我们明白了如果大陆武力收复打ww回归中国股市、汇率、债市以及中概股会发生什么这个角度重新评估一下我的配置瞬间不淡定了这个角度可能也解释了为什么美港中概股、a股一直在跌真的是在做准备吗或者说知情人士提前减持应对吗,,,,,12,76,149,2022-02-25 00:23,iPhone 12,,,,
4733992391674558,Legir71D0,3317427737,楚团长聊聊天,中国股市这么多年搞得不好，是不是因为一直以来大部分都是男人在搞？我看别急着搞国际板了，先试点个女性板看看效果？,,,,,15,30,218,2022-02-06 21:46,Android,,,,
4733552128168335,Le4QkygXl,1483330984,侯宁,发布了头条文章：《侯宁说之431：虎虎生威的中国股市又来了！》O侯宁说之431：虎虎生威的中国股市又来了！,http://t.cn/A6iCNiGK,,,,101,53,205,2022-02-05 16:37,微博 weibo.com,,,,
