id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4775185972726339,LvxVHbrfd,2932185514,土匪山寨DE寨主,现在往回看，每一步混乱，原来都暗藏方向，，这歌词很有道理，，俺们从4月正常操作以来，，抓住的每一个方向，都是那么的准确，，踏着的都是正确的脚步，踏着的都是赢钱的步伐。。#A股#,,,,A股,9,80,412,2022-05-31 13:55,微博 weibo.com,[],,,
4775308178230284,LvB6Nyx4w,7521955262,博识财经,5月31日，恰逢MSCI季度指数再平衡(当日收盘后生效)，北向资金流入近140亿元。由于被动资金以MSCI新兴市场指数等为基准，因而此前如果对A股配置过低，则可能出现被动加仓的情况。,,,,,34,50,128,2022-05-31 22:00,战舰粉丝团超话,,,,
4775220432340401,LvyPh9OQp,5702772557,刘昌松-只做免费内容,A股放量成交9362亿，5月大涨完美收官，6月行情怎么走？L刘昌松-只做免费内容的微博视频,,,,,2,102,364,2022-05-31 16:12,微博视频号,,"http://f.video.weibocdn.com/o0/9eqjpgrBlx07WtPpr2Ao01041201PBsQ0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711439780&ssig=C7DmaM4f0m&KID=unistore,video",,
4775307879387729,LvB6jDoaZ,5751923188,八倍哥,谁点赞，谁发财💰#A股#,,,,A股,5,5,331,2022-05-31 21:59,OPPO Reno,[],,,
4775215193916397,LvyGPgqPH,2373003121,杨玲,明天儿童节了，今天A股全面上涨，算是送这些大朋友们一个小礼物吗？有种直觉，六一之后，两年多的憋屈就会真的过去了……,,,,,1,17,38,2022-05-31 15:51,,['https://wx1.sinaimg.cn/large/8d712771ly1h2rmz1yp6sj20wi1yctmg.jpg'],,,
4774888604960251,Lvqc4kOo3,5395678996,许文臣,#A股##白酒#今天的快乐是白酒给的,,,,"A股,白酒",0,76,145,2022-05-30 18:13,iPhone 12 Pro Max,"['https://wx4.sinaimg.cn/large/005T9IAAly1h2qlhc81bmj32c02c01ky.jpg', 'https://wx3.sinaimg.cn/large/005T9IAAly1h2qlhd8003j30zo1nztkw.jpg']",,,
4774894232929065,Lvql9chYZ,3274926770,胡云龙看市,调整来了怎么办😱#微博股票热议榜##财经##微博股票##股票##今日看盘##A股##基金##投资#L胡云龙看市的微博视频,,,,"微博股票热议榜,财经,微博股票,股票,今日看盘,A股,基金,投资",1,5,53,2022-05-30 18:36,微博视频号,,"http://f.video.weibocdn.com/o0/YbRtAQ8olx07WsooTuG401041200Zm1p0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711439879&ssig=3vro7VvUAT&KID=unistore,video",,
4774743120809773,Lvmpq3oER,5876472419,鸟叔操盘,局部行情，只要100年不想牛市，炒股赚钱是很容易的。只要你任意时期任意一次觉得A股大行情来了，一定扯蛋，100年不变。,,,,,41,185,1257,2022-05-30 08:35,微博 weibo.com,,,,
4774782476488857,LvnqTre2Z,3965385356,目前什么也不想吃,#基金##a股#恒生科技etf重回30点……第五次……各板块仍在压力位附近震荡，3150是个大坎，突上不去那就2950-2850-2750-2650八百里分麾下炙，五十弦翻塞外声，沙场秋点兵。,,,,"基金,a股",2,121,220,2022-05-30 11:11,基金超话,"['https://wx1.sinaimg.cn/large/ec5afa8cly1h2q9535a17j20u01bbwn0.jpg', 'https://wx1.sinaimg.cn/large/ec5afa8cly1h2q950okc1j20u00b5jsq.jpg', 'https://wx1.sinaimg.cn/large/ec5afa8cly1h2q952hs29j20u01brdnr.jpg', 'https://wx3.sinaimg.cn/large/ec5afa8cly1h2q951pj8aj20u01bd10q.jpg', 'https://wx2.sinaimg.cn/large/ec5afa8cly1h2q951eg31j20u01bb7bt.jpg', 'https://wx1.sinaimg.cn/large/ec5afa8cly1h2q9522isij20u01br11f.jpg', 'https://wx2.sinaimg.cn/large/ec5afa8cly1h2q95uwugyj20u01bgdo0.jpg', 'https://wx1.sinaimg.cn/large/ec5afa8cly1h2q952rddgj20u01avwmc.jpg', 'https://wx4.sinaimg.cn/large/ec5afa8cly1h2q9ax3ktnj20u00x476z.jpg']",,,
4774825614906065,LvoytkAi5,1163390501,龚凯杰,3153点有神秘之手压制着，就是不让突破~~~外围都在大涨，A股走出震荡模式，服不服？,,,,,14,49,398,2022-05-30 14:03,,['https://wx2.sinaimg.cn/large/4557ee25ly1h2qe7nbnbxj207i02bdfs.jpg'],,,
4774845210690567,Lvp452TEb,1070566025,天津--刘军,盘后解盘0530：关口面前犹豫前行，操作上如何守住底线#微博股票##A股##股票##今日看盘#L天津--刘军的微博视频,,,,"微博股票,A股,股票,今日看盘",2,11,118,2022-05-30 15:21,微博视频号,,"http://f.video.weibocdn.com/o0/DwtYm9Y5lx07Wsb15HZS01041201Fvkv0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711439905&ssig=kkjOah1rAl&KID=unistore,video",,
4774780983051645,LvnoucNS5,6393953260,卢大宏观,暂停放缓新股IPO融资，择优发行。A股无论是调整幅度、调整时间、国家政策，都已经符合底部重新走牛的条件。未来这2年，大概率会走出5178点一样的牛市,,,,,11,19,118,2022-05-30 11:06,微博 weibo.com,,,,
4774787140554871,Lvnyq2klx,6011005289,财宝儿,上午美元突然下跌。人民币突然升值了，港股a股也拉起来了，临近中午汇率小幅贬值，港股a股又小幅回落，下午继续观察金融层面变化#基金#,,,,基金,8,24,177,2022-05-30 11:30,,"['https://wx2.sinaimg.cn/large/006yNz4dgy1h2q9smgw3ej30wi1ycdvv.jpg', 'https://wx3.sinaimg.cn/large/006yNz4dgy1h2q9sn2wr3j30wi1yctrg.jpg', 'https://wx2.sinaimg.cn/large/006yNz4dgy1h2q9snwzxzj30wi1ycdwn.jpg']",,,
4774868941801239,LvpGm7yAf,6508058540,韭菜阿基,A股占了总管理资产里的0.02%#基金#,,,,基金,4,38,85,2022-05-30 16:55,iPhone 12,['https://wx4.sinaimg.cn/large/0076r9k8gy1h2qj6fngtvj30u01tck2b.jpg'],,,
4774762251031398,LvmUh4kjs,6519218607,C神新论,从A股退市的*ST众和转新三板(简称变为“众和1”，代码400072)后，该股自2020年12月11日至今，73个交易日收出68个涨停板，股价从0.44元飙升至7.52元，区间累计涨幅16.09倍。,,,,,1,13,75,2022-05-30 09:51,微博 weibo.com,,,,
4774522807386117,LvgG4uZsV,1237389341,张捷观察-谁是谁非任评说,#全国稳住经济大盘电视电话万人大会#【张捷财经】万人大会救经济救A股也要防止全球利益输送#张捷财经观察#L张捷观察-谁是谁非任评说的微博视频,,,,"全国稳住经济大盘电视电话万人大会,张捷财经观察",603,728,5713,2022-05-29 18:00,微博视频号,,"http://f.video.weibocdn.com/o0/PXzo73vZlx07WqwMLWys01041203bRrp0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711439950&ssig=Q2knU1uDpS&KID=unistore,video",,
4774554511870508,Lvhvd7QBu,2144596567,洪榕,现在A股只有走牛一条路？L洪榕的微博视频,,,,,133,96,562,2022-05-29 20:06,微博视频号,,"http://f.video.weibocdn.com/o0/rtSRkx6glx07WqTIBB1m01041203IdUM0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711439950&ssig=Ha3aFbm4aD&KID=unistore,video",,
4773852699956444,LuZffFM7O,2183570524,雪球,近十年A股回报最好的宽基指数是创业板50，其次是创业板指数，无论是将2022年4月底的熊市作为计算终点，还是将2021年阶段高点（牛市）作为计算终点，这两个指数近十年的年化收益率都处于12.97-14.89%之间。O谁是近十年收益最好的A股宽基指数？,,,,,29,0,29,2022-05-27 21:37,微博 weibo.com,,,,
4773655068806512,LuU6uAWYw,1319518957,投星资产,昨夜美帝大涨，美帝跟风反弹了，现在A股是领先标的。一个是传闻中美签了协议，所以中概情绪又被短期提振。一个是短期消息真空，两次50点预期落地，技术性反弹。,,,,,3,11,170,2022-05-27 08:32,微博 weibo.com,,,,
4773679328136238,LuUJCy8BE,1453372141,赵盛烨,我刚刚调仓了A股组合大盛价值投资组合zh524704，以价格12.26委托买入西部矿业sh601168,,,,,5,4,72,2022-05-27 10:08,微博股票,,,,
4773342093773176,LuLXHfPzG,5687069307,ETF拯救世界,S计划里面，A股浮亏最多的一只是券商保险，也就是非银，-19%。但是相信我，只要一个买入动作，浮亏程度就会降到8%。然后很容易就会开始挣钱。不急。等信号。,,,,,122,660,3650,2022-05-26 11:48,微博 weibo.com,,,,
4773334539569058,LuLLvE9lE,2296885810,IFC边风炜,A股还是很克制狼来了多了学会理性了～～,,,,,16,55,184,2022-05-26 11:18,,"['https://wx3.sinaimg.cn/large/88e7b232ly1h2lmzzgl2rj20to11qacm.jpg', 'https://wx2.sinaimg.cn/large/88e7b232ly1h2lmzzv6anj20yi22otvu.jpg']",,,
4773334388314301,LuLLgySVD,6411400834,赵老哥游资,炒股，光有经济学、金融学、统计学、技术分析那些知识还不够。还需有政治智慧、军事智慧、科学智慧、艺术智慧、哲学智慧、心理智慧、博弈智慧、情绪智慧，甚至玄学统统“拿来”，在无数次的实战中，不断总结经验教训，对A股的认识达到较高的境界，才能成为股市大赢家。,,,,,8,10,48,2022-05-26 11:17,搜狗高速浏览器,,,,
4773388654742656,LuNaNjTMs,3199967910,主力求您别割我,#今日看盘##A股#周末的视频解盘提前一下，今晚就发听我慢慢给你说,,,,"今日看盘,A股",1,28,103,2022-05-26 14:53,,,,,
4773392236413902,LuNgzqUy2,1350110252,王佳忠,全天的资金流向数据。#a股##北向资金#,,,,"a股,北向资金",1,6,47,2022-05-26 15:07,HUAWEI Mate Xs 5G,"['https://wx4.sinaimg.cn/large/50790c2cly1h2ltmi82ooj21p41wwtq2.jpg', 'https://wx2.sinaimg.cn/large/50790c2cly1h2ltmish1pj21p41wwqkn.jpg', 'https://wx4.sinaimg.cn/large/50790c2cly1h2ltmj5ma0j21p41wwdq9.jpg']",,,
4773118424387268,LuG8Wipko,1286615352,ST究竟大慧,从沪疫情开始，中国多地静态管理，极大影响了经济发展。国家多次连续出台刺激政策，货币宽松更胜2020年疫情初始，对于大调整后A股反弹行情的持续非常有利。。。,,,,,0,6,62,2022-05-25 20:59,HUAWEI Mate 20,,,,
4772961507345034,LuC3QuOMi,6931925052,涨涨板板大神,10:34上证50在2650-2800之间形成了底部区间，A股的估值足够便宜，上证50在这个位置估值大概8倍左右，这就是美股反复往下打，而A股相对比较淡定的原因。,,,,,4,13,551,2022-05-25 10:36,微博 weibo.com,,,,
4772927294144735,LuBaFhoez,1483330984,侯宁,好花好狗好天气，笑看A股演翻飞！#今日看盘#,,,,今日看盘,40,58,247,2022-05-25 08:20,HUAWEI P40 Pro 5G,['https://wx2.sinaimg.cn/large/001CnU9ily1h2kc7pzqq4j60u0140n6g02.jpg'],,,
