id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4852837571889115,MmaxT7VrB,6508022755,帽子哥聊财经,【A股市场30年，拿下五个世界第一】A股市场30年，拿下五个世界第一L帽子哥聊财经的微博视频,,,,,17,34,256,2022-12-31 20:35,微博视频号,,"http://f.video.weibocdn.com/u0/njecMB3Kgx081Z73JVgA01041200xvRL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711428174&ssig=ryby0b7zN2&KID=unistore,video",,
4852811252110941,Mm9Rr8R9r,1363450462,飞扬发髻,#2022年A股人均亏损7.87万#我放了1万在股市，现在还有七千🙈,,,,2022年A股人均亏损7.87万,10,67,168,2022-12-31 18:50,Xiaomi 13,,,,
4852826226567545,MmafAryw9,5091912327,o小怂包,#2022年A股人均亏损7.87万#别提了，炒股炒的头发都白了Lo小怂包的微博视频,,,,2022年A股人均亏损7.87万,3,44,230,2022-12-31 19:49,微博视频号,,"http://f.video.weibocdn.com/o0/OaymHNDPlx081ZoXAhTa0104120056jx0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711428195&ssig=yb9v5RzPLK&KID=unistore,video",,
4852812939531419,Mm9U9DZyz,3825067581,园姐,#2022年A股人均亏损7.87万#就随便买点，还好这一年总体盈利，虽然不多，但是总归没被人均,,,,2022年A股人均亏损7.87万,14,47,77,2022-12-31 18:57,微博仅供参考,['https://wx1.sinaimg.cn/large/e3fde63dly1h9n6ym0ngmj20zo1ck449.jpg'],,,
4852816075555854,Mm9Zdnjky,1153588720,贵族乞丐,#2022年A股人均亏损7.87万#2022，A股人均亏损7.87万元。股民们习惯了丧事喜办，又把希望寄托到了2023年。另外，专家称A股明年目标价为3500点，能回本吗？#乞丐说事##全民金融素养提升活动#,,,,"2022年A股人均亏损7.87万,乞丐说事,全民金融素养提升活动",3,23,68,2022-12-31 19:09,,,,,
4852819415270221,Mma4Bm71z,5944338389,阿文鉴机,#2022年A股人均亏损7.87万#果然不买永远不会亏，2022年A股人均亏损7.87万，不知道大家亏了多少，又有多少韭菜上天台啊？,,,,2022年A股人均亏损7.87万,27,251,548,2022-12-31 19:22,,['https://wx1.sinaimg.cn/large/006uhPXDly1h9n7pzytbtj30zu1q57kk.jpg'],,,
4852812159389695,Mm9STDoGH,5609650132,闪飞,#2022年A股人均亏损7.87万#你不理财，财不离你。我就买了点基金，然后亏掉了30%，然后我转身买了债券，连债券也崩了……钱还是放在自己口袋里比较安稳。不要瞎折腾，折腾必亏本,,,,2022年A股人均亏损7.87万,6,34,102,2022-12-31 18:54,,['https://wx4.sinaimg.cn/large/0067DwfWly1h9n6vhyswgj30u00oiwgs.jpg'],,,
4852779225194156,Mm91MlNeI,2144596567,洪榕,有人说能打败@胡锡进的只有胡锡进，不尽然，我认为还有A股，你让他来A股市场试试。,,,胡锡进,,17,85,549,2022-12-31 16:43,HUAWEI Mate X2,,,,
4852771360343648,Mm8P61roI,3199967910,主力求您别割我,#专家称A股明年目标价为3500点#妈妈送我上小学的时候大盘在3000点妈妈送我上中学的时候大盘在3000点妈妈送我上大学的时候大盘在3000点现在妈妈送我孩子上学了大盘还在3000点希望天下的妈妈们也能像A股一样永远年轻,,,,专家称A股明年目标价为3500点,1,8,55,2022-12-31 16:11,,['https://wx2.sinaimg.cn/large/bebba2a6ly1h9n27ch2doj20cz0a874r.jpg'],,,
4852757792033504,Mm8td8x0s,1320153481,牛春宝,坏消息：A股不当排头兵就会去倒数好消息：A股当了两年倒数了，明后年可期！,,,,,22,4,27,2022-12-31 15:18,微博 weibo.com,['https://wx2.sinaimg.cn/large/4eaff189gy1h9mte4nyouj20u018sjyj.jpg'],,,
