id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4819415679372188,M895BDk8k,7751678845,广西小wu,9月份A股的表现：上海综合指数跌-5.55%。深成跌-8.78%。创业板指数跌-10.95%。科创板指数跌-8.77%。9月份的表现：一个字”惨“。,,,,,28,470,7203,2022-09-30 15:08,微博 weibo.com,,,,
4819412894354203,M8917igJ5,2932185514,土匪山寨DE寨主,终于要放长假了，接下来一周，不论你想看还是不想看，大A股都在想静静让你看，，不论你是心动还是不心动，大A股肯定是不会动。。节后再见，节后再重拳出击，国庆长假快乐！！#股票#,,,,股票,7,206,707,2022-09-30 14:57,微博 weibo.com,"['https://wx3.sinaimg.cn/large/aec599aagy1h6on1a0qnnj20ha0kp0um.jpg', 'https://wx2.sinaimg.cn/large/aec599aagy1h6on09cpssj209o0c40t8.jpg', 'https://wx1.sinaimg.cn/large/aec599aagy1h6on14xxeaj208x0abmxo.jpg']",,,
4819456628886676,M8a9EBhPu,2296885810,IFC边风炜,发布了头条文章：《周评：破发潮下的A股何去何从》此时突然怀念起那些没有注册制的日子，虽然看着不那么国际化，但熊市里还有新股停发，融资暂缓的呵护，重融资、轻投资的A股究竟何时能真正与国际接轨呢？长假了，还是先陪陪家人，把A股抛在一边把~~~O周评：破发潮下的A股何去何从,http://t.cn/A6oZZrVY,,,,3,56,139,2022-09-30 17:51,微博 weibo.com,,,,
4819415964584897,M8964jeJX,1609962335,曦阳思慕,收盘了，国庆长假开始了，今天最后一个交易日还是3500家绿盘，涨幅1%的个股只有十分之一，赛道股是罪魁祸首，今年跌幅最惨的医药反而亮眼，其他没啥好说的吧，炒股只是生活的一部分，不是全部，A股臭也是出了名且有预期的，顺祝各位国庆长假快乐，么么哒！~,,,,,2,24,114,2022-09-30 15:09,微博 weibo.com,[],,,
4819424614028656,M89k1gU2k,5702772557,刘昌松-只做免费内容,A股9月收官，成交额极度萎缩至5608亿，后市怎么走？L刘昌松-只做免费内容的微博视频,,,,,3,18,144,2022-09-30 15:43,微博视频号,,"http://f.video.weibocdn.com/o0/G53zoXd1lx07ZCo7CCo801041200LoJV0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711438065&ssig=ONItJDSuzJ&KID=unistore,video",,
4819454389915276,M8a62FBpO,1070566025,天津--刘军,20220930收评：缩量下杀，A股十月怎么看？#股票##微博股票##A股#L天津--刘军的微博视频,,,,"股票,微博股票,A股",7,13,144,2022-09-30 17:42,微博视频号,,"http://f.video.weibocdn.com/o0/snGDxS0Llx07ZCwf8HUk01041204JTvJ0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711438092&ssig=Aau%2BjP2Zdp&KID=unistore,video",,
4819410285497333,M88WUn46F,6011005289,财宝儿,A股内资的真令人唏嘘，每天都是在流出，如果国庆假期欧美连涨几天，A股该咋办？#基金#,,,,基金,12,43,224,2022-09-30 14:46,,['https://wx3.sinaimg.cn/large/006yNz4dgy1h6omp8f805j30u0152t9x.jpg'],,,
4819442774835449,M89NjkhV7,2125494943,天狼50官方,【#收盘论道##A股##股民电台#20220930国庆长假之后，A股会以什么方式反弹？@天狼若超】长假前最后一个交易日，上证指数冲高回落，收盘仍然下跌。投资者的悲观情绪仍然比较显著，但国庆节假期之后止跌反弹的希望仍比较大，会以什么样的方式止跌反弹呢？L天狼50官方的微博视频,,,天狼若超,"收盘论道,A股,股民电台",2,6,49,2022-09-30 16:56,微博视频号,,"http://f.video.weibocdn.com/o0/1lGLmY5Nlx07ZCt4NhSE01041201mLho0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711438092&ssig=exXtFMkipu&KID=unistore,video",,
4819482349145551,M8aP8CnaT,3486065922,快乐投资人李伟,9月份的A股交易终于结束了，惨不忍睹，今天也很失望！出去给家人买点秋装吧，股市才是最费钱的地方，暂时还看不到A股好转的迹象……O网页链接,,,,,1,20,77,2022-09-30 19:33,,"['https://wx2.sinaimg.cn/large/cfc92502ly1h6ouzas1jdj211c0u040h.jpg', 'https://wx3.sinaimg.cn/large/cfc92502ly1h6ouzb5zffj20wj0u075j.jpg', 'https://wx1.sinaimg.cn/large/cfc92502ly1h6ouzaeahcj20u00vqtdm.jpg']",,,
4819466703080176,M8apUcVig,7521955262,博识财经,盘后数据显示，09月30日A股龙虎榜中，共24只个股出现了机构的身影，有5只股票呈现机构净买入，19只股票呈现机构净卖出。机构与北向资金同向净买入的无；三只机构以上买入的有双成药业。,,,,,35,51,137,2022-09-30 18:31,战舰粉丝团超话,"['https://wx4.sinaimg.cn/large/008d3mb4ly1h6osqhihirj30qv0k27d7.jpg', 'https://wx2.sinaimg.cn/large/008d3mb4ly1h6osqhhhguj30fo04cwet.jpg']",,,
4819416950506164,M897F27FW,1482739370,作手泽文,你看，A股一放假，人家就当利好了吧。当个A股股民真的是伤害贼大，侮辱性还极强。,,,,,7,19,70,2022-09-30 15:13,微博 weibo.com,['https://wx3.sinaimg.cn/large/5860ceaaly1h6onhtlk4sj20ho0c40u8.jpg'],,,
4819471452083409,M8axz8JZn,3199967910,主力求您别割我,#股票##财经##A股#A股让人惆怅，A股让人心伤，但只有经历才能使你成长大过节的开心点，该吃吃该该喝喝啥事儿没有，节后再战祝各位股神国庆快乐，节后再创辉煌！干杯🍻🍻,,,,"股票,财经,A股",1,60,87,2022-09-30 18:49,,['https://wx4.sinaimg.cn/large/bebba2a6ly1h6otqvztd1j20jg0pyq9f.jpg'],,,
4819406897808932,M88RrwLsw,1849934377,威哥_178,#苹果遭罕见下调评级#苹果昨晚大跌近5%，一个晚上蒸发7000多亿人民币，相当于一个中国平安了，比一个比亚迪在A股的总市值还多。全球经济放缓，消费降级，再加上这次14确实没有特别大的亮点，导致销量不如意，说不定果子接下来真要降价咯。,,,,苹果遭罕见下调评级,1,10,45,2022-09-30 14:33,微博搜索,,,,
4819411364216999,M88YEhH27,5589534463,创业板专业户1600,今天定投额*2。这个位置，买不了吃亏，买不了上当。四季度A股市场会有一轮周线级别反弹(至少300点涨幅)。而且，A股反弹后，美股也会在11月见底，操作得当，说不定能赚两波。,,,,,4,0,105,2022-09-30 14:51,Redmi K40 Pro,,,,
