id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4769361522590782,Lt6pqaRYO,5876472419,鸟叔操盘,每一次看空中国经济对中国失去信心的企业都是失败的。每一次看牛中国股市/中国足球的股民/球迷都是错误的。,,,,,26,128,836,2022-05-15 12:11,iPhone 12,,,,
4769672815184623,LtevvlKKX,1264138094,石小杰微博,石爷聊二句：证券市场黑暗可怕，黑嘴黑庄联手砸盘的日子不多了。把股市污水掏干乌龟王八。臭鱼烂虾看的一清楚二楚中国股市才有牛奶市！L石小杰微博的微博视频,,,,,9,36,211,2022-05-16 08:47,微博视频号,,"http://f.video.weibocdn.com/o0/t4iiJ6z9lx07W5px2fp601041205vT2Y0E020.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711439766&ssig=3Y%2FswCWRDI&KID=unistore,video",,
4774881944668171,Lvq1kjAp5,5886617411,鳄鱼十三,中国股市迷人之处：大波动大亏也能大赚，你看图#股票#沪深300历史涨跌幅，2008年居然下跌了71.6%，今年是沪深300指数第4差的年份。还有一个规律你发现了没？没有连跌3年的，也就是今年是一个好年份哦！哈哈，《如何半路上车：实战就用这一招》直播完整版回放：微博正文,,,,股票,14,40,167,2022-05-30 17:47,小米11 Ultra,['https://wx3.sinaimg.cn/large/006qnE67gy1h2qklupqxxj30u01wrag3.jpg'],,,
4774887555599849,LvqannuM9,1647486362,上帝之鹰_5zn,日本人大骂安倍，骂他买外国股票把日本的养老金都败光了，同时也认为中国股市的崩盘是个重要因素,,,,,12,62,512,2022-05-30 18:09,HUAWEI Mate 20,"['https://wx1.sinaimg.cn/large/6232a59agy1h2qlcegjr0j20qo12l799.jpg', 'https://wx2.sinaimg.cn/large/6232a59agy1h2qlc5a9olj20q114hdmk.jpg', 'https://wx3.sinaimg.cn/large/6232a59agy1h2qlc638bcj20u04ht1kx.jpg']",,,
4772672334728828,LuuxrjQbq,2959386434,镇长有点帅,天道：丁元英这段对中国股市的分析太透彻了L镇长有点帅的微博视频,,,,,55,1,154,2022-05-24 15:26,微博视频号,,"http://f.video.weibocdn.com/o0/sFVkJyZulx07WiC4X1MI01041200IPF00E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711439793&ssig=h3dtjdMAPq&KID=unistore,video",,
4773679626455955,LuUK6r5uj,6393953260,卢大宏观,【让A股和房价像美国一样稳定，才是万众期待】中国股市要是不走牛市、中国房价要是价格不企稳、实体店要是不复苏，房产税根本无法开征。老百姓物业费都交不起，拿什么交房产税？！7.6亿基民的财富买公募基金一年有些就亏了55%，哪还有勇气生二胎三胎。,,,,,8,17,83,2022-05-27 10:09,微博 weibo.com,,,,
4775111687407483,LvvZSv51x,7490952883,巨浪视线,【对A股大跌不用太敏感，中国股市不是经济晴雨表】中国外汇投资研究院院长谭雅玲表示，对A股大跌不用太敏感，中国股市不是经济晴雨表，但也绝不会是“赌场”，任何一个国家都不会允许自己的股市成为“赌场”。#A股##巨浪视线#L巨浪视线的微博视频,,,,"A股,巨浪视线",27,43,61,2022-05-31 09:00,微博视频号,,"http://f.video.weibocdn.com/o0/VS9GT9Rrlx07WsoXkUc001041200II3e0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711439793&ssig=golEuqcbr5&KID=unistore,video",,
4773473459110385,LuPnzCe1H,3962719063,挖地瓜的超级鹿鼎公,中国股市最早的大神好像是童牧野，当初豫园商场5500元的时候，他写文章说要到10000一股，结果真的到了,,,,,2,14,56,2022-05-26 20:30,微博 weibo.com,,,,
4771144001654416,LtQMo6Wo8,3100204253,股民honey3,美股这段时间每天拉出来几只股票宰杀，都是业绩低于预期的，前天的零售，昨天思科，美股从杀估值到了杀业绩、杀逻辑的阶段了，中国股市在六月份也要进入这个杀业绩阶段，从目前各地管控和已公布社融数据来看，A股中报肯定将非常差，所以小心成长股在6月被杀一轮，这个位置开始看空。,,,,,94,190,386,2022-05-20 10:13,iPhone 12 Pro Max,,,,
4772620211586340,Lutbn6EG8,3486065922,快乐投资人李伟,博弈就是不进则退，除非你空仓！这个月的利润这两天回撤了很多，银行证券还剩12.61%，东方财富证券还剩13.02%，今天的杀跌很不舒服，极度压抑……#中国股市##财经新闻##财经#A股超话#股票##a股##投资##理财#O网页链接,,,,"中国股市,财经新闻,财经,股票,a股,投资,理财",1,14,75,2022-05-24 11:59,,"['https://wx4.sinaimg.cn/large/cfc92502ly1h2jcwtlik5j20v90w4gri.jpg', 'https://wx4.sinaimg.cn/large/cfc92502ly1h2jcwtr8y7j20v90llgoo.jpg']",,,
