0,1,2,3,4,5
date,guoa,shenzong,shena,shangzheng,shanga
2016-11-01,0.937200,1.113800,1.116800,0.707700,0.708200
2016-11-02,-0.654000,-0.629900,-0.630600,-0.631000,-0.632400
2016-11-03,0.745400,0.559800,0.559700,0.844500,0.846300
2016-11-04,-0.251100,-0.214000,-0.213600,-0.115700,-0.116500
2016-11-07,0.096100,-0.016600,-0.016000,0.256500,0.257100
2016-11-08,0.546800,0.659200,0.660600,0.464500,0.465300
2016-11-09,-0.613600,-0.575300,-0.574700,-0.620000,-0.620500
2016-11-10,1.316700,1.374200,1.374500,1.371700,1.371800
2016-11-11,0.647200,0.531400,0.533100,0.780800,0.780100
2016-11-14,0.345300,0.297300,0.298500,0.448300,0.449500
2016-11-15,0.254200,0.477500,0.479600,-0.105500,-0.106500
2016-11-16,0.004700,0.021200,0.021400,-0.060100,-0.061400
2016-11-17,-0.084300,-0.375900,-0.374200,0.105900,0.107000
2016-11-18,-0.416600,-0.263700,-0.264300,-0.486100,-0.485500
2016-11-21,0.478100,0.363200,0.365300,0.792100,0.793800
2016-11-22,0.845800,0.893800,0.897500,0.938600,0.939700
2016-11-23,-0.246200,-0.391500,-0.393300,-0.222100,-0.221300
2016-11-24,-0.112700,-0.376800,-0.378400,0.018500,0.019300
2016-11-25,0.526700,0.393800,0.394800,0.623200,0.625300
2016-11-28,0.158800,-0.141900,-0.142700,0.461800,0.462900
2016-11-29,-0.267200,-0.774000,-0.778100,0.180800,0.186500
2016-11-30,-0.503300,-0.163600,-0.164000,-1.001800,-1.004400
