id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4996264825458060,NEohQmTTe,1806828235,缠论实战之破坏点,@证监会发布中国股市已经出现系统性风险了！要高度重视了，不要高高在上，不倾听股民的心声，这样的跌势居然还在发新股和债券,,,证监会发布,,45,200,2273,2024-01-31 15:23,iPhone客户端,,,,
4996191835917034,NEmo7oPi2,1940278982,广州杨向宏,贝莱德基金宣布：贝莱德中国新视野首任基金经理唐华，因其管理的基金净值一路下滑，最终以3年亏损44.55%的业绩，黯然离场！难怪贝莱德调侃：中国股市是“狗屎市场”[大笑]在中国股市里玩，你不服不行。,,,,,24,16,223,2024-01-31 10:33,iPhone 15 Pro Max,,,,
4995980745774099,NEgTEoe6D,1244748717,李驰,只要老胡不再聊中国股市，或明目张胆加入空方，则中国股市就有希望，立此为凭。,,,,,16,50,242,2024-01-30 20:34,华为 Mate X5,,,,
4996168845361269,NElN2muI5,3484470397,恐龙牛哥,刘纪鹏:中国股市缺的是对投资者的保护和财富效应。L恐龙牛哥的微博视频,,,,,125,98,1194,2024-01-31 09:02,微博视频号,,"http://f.video.weibocdn.com/u0/i8X4JFRSgx08cajbmOAU01041200qSRO0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711359971&ssig=AS%2FHiACnW4&KID=unistore,video",,
4996031864898228,NEie6kyfG,2246440764,专注成长的股事笔记,彭博社统计，中国股市（包括香港）过去3年跌掉了45万亿的市值，这个数字和2023年全国社会消费品零售总额的47万亿相当。如果股市涨起来，我们相信消费信心也会满满！我相信，我们有办法把股市搞好~,,,,,38,95,345,2024-01-30 23:58,,['https://wx1.sinaimg.cn/large/85e5f73cgy1hmc3g2g56cj20u00s4tf5.jpg'],,,
4996206751649453,NEmMb6V65,7768606083,带头大哥的菜园子,散户是真被骗怕了。大盘拉回来这么多，还有4300多家下跌。跌幅1.5%以内的能进前1800名。跑赢大盘。北向是中流砥柱呀，内资我也服了，比国足都怂。中国股市全球倒第一。国足起码国际排名还在前100呢。,,,,,21,125,894,2024-01-31 11:32,iPhone 15,"['https://wx2.sinaimg.cn/large/008tKhk7gy1hmcnhqwbwjj30u01t2tee.jpg', 'https://wx3.sinaimg.cn/large/008tKhk7gy1hmcnhrprmdj30u01t2wko.jpg']",,,
4996009809676464,NEhEwEBi0,5395678996,许文臣,"华尔街日报再评中国股市，原文""China'sStockMarketisaFraud”意思说“中国股市是一场骗局”，并把其定义为欺诈市场。很难评，各位老板怎么看？#a股##转发接龙开新年#",,,,"a股,转发接龙开新年",66,195,1150,2024-01-30 22:30,iPhone客户端,,,,
4996172655100701,NElTbloVn,2828204371,吴小朋同学,坚持自己的观点，2724上证指数已经见底。今天继续加融资仓位，坚定做多中国股市。,,,,,8,37,356,2024-01-31 09:17,Xiaomi 13 Pro,,,,
4995808187646254,NEcpkw58G,5644035777,A股陈诗婷,这就是中国股市，天天经济向好，欣欣向荣天天说保护投资者的利益，然来是套在里面关起来保护，外围天天创新高，我们天天创新低的路上，救市救出来了股灾，情何以堪？,,,,,15,6,374,2024-01-30 09:09,,['https://wx4.sinaimg.cn/large/0069XNx7gy1hmbdr7kvbqj30s81g6wiy.jpg'],,,
4996168687813953,NElMMwMLv,5026058871,梁琰操,中国股市的下一个大动作，证J会高层换人.....,,,,,38,57,174,2024-01-31 09:01,HUAWEI P40 Pro+ 5G,,,,
