id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4650453344979983,KlawmkTwj,1216826604,wu2198,美国股市为什么那么强，中国股市为什么那么差？答案很简单：美国人习惯买股票，中国人习惯买房。投资习惯不同，得出不一样的结果。,,,,,52,360,8820,2021-06-21 09:12,微博 weibo.com,,,,
4643217175216322,Ki8h7lT0e,1179198244,否极泰董宝珍,独家专访|董宝珍：祸国殃民！揭秘中国股市的“类庞氏骗局”L否极泰董宝珍的微博视频,,,,,259,98,370,2021-06-01 09:58,微博视频号,,"http://f.video.weibocdn.com/TLX3IPYJlx07N6PyuyPe01041203cwkn0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711525714&ssig=PUiqSVmJw%2B&KID=unistore,video",,
4648247593011423,Kkf8HcDpl,7360562686,新侠客行,中国股市发展30年，各年代都有标志性人物，如杨百万，徐翔，章盟主，赵老哥，王亚伟，到如今的林园，张坤，葛卫东等等。股市如战场，胜者王侯败者寇，最后比拼的是谁活到最后。,,,,,20,105,1425,2021-06-15 07:07,HUAWEI Mate 40 Pro,,,,
4643419018756161,KidwFAJSp,1163390501,龚凯杰,祝中国股市儿童节快乐～～～在线的点个赞！互动有财运！,,,,,6,16,586,2021-06-01 23:20,,['https://wx1.sinaimg.cn/large/4557ee25ly1gr36eh00m2j20u0190wo6.jpg'],,,
4649500935720196,KkLKdo05e,1264138094,石小杰微博,中国股市🐂不起来因为🐂在这里了！石爷摸着🐂头中国股市有希望了！👏👏👏L石小杰微博的微博视频,,伊犁·那拉提空中草原,,,9,26,136,2021-06-18 18:07,iPhone X,,"http://f.video.weibocdn.com/XnR6ml5alx07NyumBRdu01041205vmJS0E020.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1711525714&ssig=jOEyO%2F%2BZP5&KID=unistore,video",,
4651161280582148,KlsWc2rru,2635695961,老曾阿牛,纳指又创历史新高了，整天说美股风险大真是闲的蛋痛，还是想想怎样把中国股市搞好吧。,,,,,49,60,212,2021-06-23 08:05,HUAWEI Mate 20 X,['https://wx3.sinaimg.cn/large/9d198759ly1grrvltihi6j20u009076c.jpg'],,,
4646080598510774,KjkLxzI2y,5120863412,数学杨威,中国股市几十年在3000点死活不涨是有原因的，以前有几次大喊，大力发展资本市场，后来，这句话也提，但是放在语句的后面了，现在语句最前面的话是：牢牢守住不发生系统性金融风险的底线，想想，怎样才不会暴跌?,,,,,12,39,173,2021-06-09 07:36,微博 weibo.com,,,,
4653544081196860,KmsVq51mc,2144596567,洪榕,又要做下半年的展望了，看了去年底发给《中国股市意见领袖三十人展望2021年》的展望，文字不多，两处说到中医：中医养生、中医药。,,,,,93,57,318,2021-06-29 21:53,华为Mate40保时捷设计,['https://wx2.sinaimg.cn/large/002l8vxdly1grzhbma9vxj60w03q14qp02.jpg'],,,
4651888211920075,KlLQF83uX,1677082671,马喆Ma_zhe,美股又创新高了，于是中国的行业大佬们拿着100多倍的股票直抱怨中国股市太低了。,,,,,20,51,171,2021-06-25 08:14,HUAWEI Mate 10,,,,
4648063617993348,KkalXxxqY,1191050205,水皮,🙏🙏🙏🙏《“中国第一股民”杨百万去世，曾是中国股市的标志性人物》有事搜一搜，没事看一看O“中国第一股民”杨百万去世，曾是中国股市的标志性人物,,,,,51,45,120,2021-06-14 18:56,百度App,['https://wx1.sinaimg.cn/large/001iBwzbly1grhztv3v7kj60j60br74t02.jpg'],,,
4650563747188063,Kldoqu9Wv,2959386434,镇长有点帅,鲁迅在热风杂志中的一篇文章里写到的一段话，也愿中国股市只是向上走,,,,,4,2,222,2021-06-21 16:31,,"['https://wx2.sinaimg.cn/large/b064a742gy1grpyyl8827j20qo0fvdhf.jpg', 'https://wx3.sinaimg.cn/large/b064a742gy1grpyzaoo13j20qo0i5777.jpg']",,,
4648470096649725,KkkVzrTTD,1622115061,汤天奇,#天天热搜#6月13日凌晨，有“杨百万”“中国第一股民”之称的资深股民杨怀定去世，享年71岁。从一个名不见经传的仓库保管员，到用2万本金炒到2000万，变成A股市场的超级大户，杨百万被认为是中国股市标志性人物之一。#中国第一股民杨百万去世#L汤天奇的微博视频,,,,"天天热搜,中国第一股民杨百万去世",45,20,54,2021-06-15 21:51,微博视频号,,"http://f.video.weibocdn.com/RWzrp4Ddlx07NtX187eg010412016fS90E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711525781&ssig=mqD3hDt7s2&KID=unistore,video",,
