id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4813888741180995,M5Pjc4Xej,1264138094,石小杰微博,石爷聊二句:人生最痛苦的是投资中国股市和基金，股民最幸福快乐的是解套远离股市!L石小杰微博的微博视频,,,,,192,105,3213,2022-09-15 09:06,微博视频号,,"http://f.video.weibocdn.com/o0/SF3Q1lQ1lx07Ze1vWntS01041203IFUs0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711438053&ssig=MXTMNEirTw&KID=unistore,video",,
4815343241662767,M6r9a6YyP,5828706619,狂龙十八段,周末浙江那边电力开讲故事，导致整体性严重低开，又一步到位了一次性影响，中国股市真的怪，一天，一个东西，就可以影响一个板块每天换一个，没办法，我努力抄点吧,,,,,4,0,715,2022-09-19 09:25,微博网页版,,,,
4819333093788098,M86WpfTsm,7751678845,广西小wu,中国股市的“3000点保卫战”，少说也有七八次了，最近的一次是今年四月份。在4月27日我提出的是2856点保卫战（试过2863点）……，你参加过多少次？,,,,,8,599,9393,2022-09-30 09:40,微博 weibo.com,,,,
4810701719735388,M4uoPEQCo,2188093987,麻辣新鲜,今天房地产涨得不错，消息上说是国常会要给什么资金，但是实际上，从真正的基本面来看，货币收紧之后，房地产的末日即将来临。那个资金是用来在未来银根收紧后给某些房地产救命用的，不是发展用的。救命稻草当利好看，这就是中国股市的炒作方式。,,,,,8,62,516,2022-09-06 14:02,iPhone客户端,,,,
4816477494446214,M6UEBiEF8,2316928100,杰总,#专家称中国股市能跑赢美国股市#这么多年，美股的确是涨出了风险，A股不想步它后尘，所以一直在控制风险，已经赢了,,,,专家称中国股市能跑赢美国股市,6,68,254,2022-09-22 12:33,iPhone 12,,,,
4816469156693838,M6Ur9s5n8,3965385356,目前什么也不想吃,#专家称中国股市能跑赢美国股市##专家称人民币不存在持续贬值基础#谢谢专家，自从听了专家的话，已经赢麻了。先是把房东的房子租出去了，然后把别人车开出去跑滴滴了，但是他们好像不太同意，……下个月开庭。,,,,"专家称中国股市能跑赢美国股市,专家称人民币不存在持续贬值基础",2,75,139,2022-09-22 11:59,,['https://wx3.sinaimg.cn/large/ec5afa8cly1h6f8rc00stj20u01cn46o.jpg'],,,
4816619530100759,M6YlH0qd9,5647517211,俺是太岁神,明天星期五，9月23号来个神预测：中国股市暴跌，一杀到底！不要心存侥幸了，不要赌太岁错了，你们输了多少次了，心里没点逼数吗？去看看全球投资者是怎么选择的，中国就能独善其身？想多了，中国投资者大多人不傻，只是你傻而已,,,,,4,65,195,2022-09-22 21:57,,['https://wx3.sinaimg.cn/large/006acpdhgy1h6fql6w9f3j30u01uoafp.jpg'],,,
4813714270983095,M5KLN47Kn,1280289893,圣人孙钥洋,中国股市是最没有公平正义的地方…L股神孙钥洋的微博视频,,,,,23,23,93,2022-09-14 21:32,微博视频号,,"http://f.video.weibocdn.com/o0/d5W67B1Wlx07ZdfQQIze010412005yQF0E010.mp4?label=mp4_720p&template=720x1560.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711438125&ssig=mUYYFc%2F68k&KID=unistore,video",,
4818057970586167,M7zLL2suj,2445060471,侃事杂谈,神奇的中国股市，狗屎一样的中国证监会！留着你们只是制造垃圾！#中国股市##垃圾分类##垃圾#@证监会发布@长盛基金L潍坊说事的微博视频,,,"证监会发布,长盛基金","中国股市,垃圾分类,垃圾",12,7,168,2022-09-26 21:13,微博视频号,,"http://f.video.weibocdn.com/o0/mPbh8GUXlx07Zwnbzr8s010412009S790E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711438144&ssig=bt3wO%2FEYhU&KID=unistore,video",,
4816458410626130,M6U9P2CSS,1163390501,龚凯杰,#专家称中国股市能跑赢美国股市#要想保护投资者合法权益，先从赔偿机制做起~~~有些权重白马股的股价，不可能再涨回去了！（一年前的预言！）,,,,专家称中国股市能跑赢美国股市,2,15,229,2022-09-22 11:17,,['https://wx2.sinaimg.cn/large/4557ee25ly1h6f7p8fpnwj20ts0setdu.jpg'],,,
