0,1,2,3,4,5
date,guoa,shenzong,shena,shangzheng,shanga
2019-10-08,0.331900,0.215400,0.216900,0.288500,0.290200
2019-10-09,0.493400,0.654500,0.657000,0.387400,0.389400
2019-10-10,1.101300,1.412900,1.416500,0.781400,0.783700
2019-10-11,0.598200,0.314100,0.314700,0.880200,0.881600
2019-10-14,1.259700,1.427600,1.429500,1.151000,1.152000
2019-10-15,-0.846000,-1.107300,-1.107900,-0.559800,-0.560100
2019-10-16,-0.411400,-0.383600,-0.383900,-0.412300,-0.413500
2019-10-17,-0.021500,0.016600,0.017200,-0.046300,-0.043600
2019-10-18,-1.353000,-1.173700,-1.174000,-1.316400,-1.316500
2019-10-21,-0.057700,-0.114200,-0.114100,0.050200,0.050600
2019-10-22,0.768200,1.012000,1.013700,0.502200,0.501500
2019-10-23,-0.666300,-0.785600,-0.786000,-0.431900,-0.431800
2019-10-24,-0.073800,-0.127700,-0.127600,-0.023700,-0.024100
2019-10-25,0.696700,0.994200,0.996600,0.476400,0.478700
2019-10-28,1.322200,1.582900,1.584500,0.850000,0.850000
2019-10-29,-0.884200,-0.938300,-0.939400,-0.868200,-0.867900
2019-10-30,-0.766900,-0.856300,-0.856200,-0.502900,-0.503100
2019-10-31,-0.514300,-0.763000,-0.763000,-0.349200,-0.348600
