id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4940572906754377,Nh1uasl7z,1879476167,看度新闻,【#股民胡锡进分享炒股心得#】8月30日晚，资深股民@胡锡进在今日的直播中聊自己的炒股心得，当被问到“现在是抄底A股的最佳时期吗？”，注意听！胡锡进给出这样结论↓↓↓#股民胡锡进直播#A股超话L看度新闻的微博视频,,,胡锡进,"股民胡锡进分享炒股心得,股民胡锡进直播",79,234,663,2023-08-30 23:03,A股超话,,"http://f.video.weibocdn.com/o0/mHevXVeTlx088dBOO40o010412004sQW0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711372660&ssig=RDn4mTiPzg&KID=unistore,video",,
4940920854938575,NhaxnkIKr,3612749480,山人I,别每次跟不上都给自己找借口，就跟做鸡的老暗示自己每一次都是真爱一样，戏演的久了很容易到达内心。你，入戏了！也有人说山人那三五个点你也看得上？问题是不算567月赚的，就是八月做A股那也是半截埋入土了。我们又不是没被骗过？对吧。,,,,,1,48,306,2023-08-31 22:06,,['https://wx2.sinaimg.cn/large/d7562ea8gy1hhg9yawj6lj20xy1f5dqb.jpg'],,,
4940892835939220,Nh9OboV3S,5900008118,强度榜,#股市晚评##A股#今天A股大盘再次走低，市场开始指向高频量化交易。但是有大佬跳出来为高频量化背书，认为这是市场化下的结果，那笔者今天就给大家讲讲高频量化为啥不是市场化的产物，为啥高频量化在A股市里这么容易赚钱。O8月31日大盘走势及强度榜点评,,,,"股市晚评,A股",23,45,145,2023-08-31 20:15,微博 weibo.com,,,,
4940702733567949,Nh4RzeYbz,2655358332,壹零壹捌露西,但斌这个时候弃A股，买日本股票，有没有被打成卖国贼，敌特，间谍的可能性？,,,,,15,108,310,2023-08-31 07:39,iPhone客户端,"['https://wx3.sinaimg.cn/large/9e458d7cgy1hhfkwph8dxj20p80cywgw.jpg', 'https://wx2.sinaimg.cn/large/9e458d7cgy1hhfkwprresj20p80emabw.jpg']",,,
4940931221952107,NhaO68bPB,1908364672,股市战将妖哥,#A股##券商股大跌##房地产大跌#今天券商和房地产大跌，明天的盘面应该关注什么？L股市战将妖哥的微博视频,,,,"A股,券商股大跌,房地产大跌",6,6,54,2023-08-31 22:47,微博视频号,,"http://f.video.weibocdn.com/o0/vdckKD1elx088fbL3lBe01041204vonA0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711372678&ssig=RmB%2FHHEnfS&KID=unistore,video",,
4940913232318711,Nhal59Jcz,2949913420,陈红兵,东方时尚顶风作案，成为减持新规出台后首例违规减持，承诺会购回。还是有人不懂zz的，所以希望尽快出台违规减持处罚细则！#A股#,,,,A股,1,9,46,2023-08-31 21:36,微博网页版,['https://wx4.sinaimg.cn/large/afd41b4cly1hhg94qgukkj20m20i97fh.jpg'],,,
4940940542478600,Nhb38aoNq,6268268160,牛犇财经,#A股#【20230901早评】黑八奠基九月开门红L牛犇财经的微博视频,,,,A股,7,8,45,2023-08-31 23:24,微博视频号,,"http://f.video.weibocdn.com/o0/jjshqQ4mlx088fe9hQNO010412009wCW0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711372705&ssig=ixkVc%2BYPZk&KID=unistore,video",,
4940915984043031,NhapwgXMb,5729091448,基金致富之路,夜盘史诗级利好，汇率坠崖，明天开门红！A股超话#汇率#,,,,汇率,12,48,117,2023-08-31 21:47,A股超话,['https://wx2.sinaimg.cn/large/006fIGoMly1hhg9gfvyiuj30qo10976m.jpg'],,,
4940894467000998,Nh9QOtnhk,1901562543,百战---张宝财,大底都是跌破整数关口后出现的A股超话#今日看盘##股票#L百战---张宝财的微博视频,,松原·松原郭尔罗斯饭店,,"今日看盘,股票",6,3,42,2023-08-31 20:21,微博视频号,,"http://f.video.weibocdn.com/o0/Vpkh65cTlx088f1zT7DW01041201wawu0E010.mp4?label=mp4_720p&template=1312x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1711372705&ssig=Z5gzg9I%2BhD&KID=unistore,video",,
4940855939174303,Nh8QFCuED,2144596567,洪榕,A股市场走势看似奇葩，但从围猎角度看其实非常清楚。说看不清楚的要么不承认围猎的存在，要么是无法接受自己被围猎的现实。,,,,,52,77,605,2023-08-31 17:48,HUAWEI Mate X2,,,,
