0,1,2,3,4,5
date,guoa,shenzong,shena,shangzheng,shanga
2015-05-04,0.820322,0.612146,0.601035,0.873753,0.875036
2015-05-05,-3.537348,-2.794859,-2.802233,-4.056652,-4.064563
2015-05-06,-0.936011,-0.503949,-0.504783,-1.615391,-1.620648
2015-05-07,-1.905932,-1.151484,-1.152572,-2.767673,-2.769333
2015-05-08,3.115491,4.165860,4.175378,2.278654,2.281104
2015-05-11,3.817003,4.477971,4.492031,3.035414,3.031492
2015-05-12,1.894453,2.189887,2.200723,1.560723,1.559460
2015-05-13,0.199360,0.823238,0.824356,-0.578464,-0.582164
2015-05-14,0.105388,0.340367,0.335990,0.058327,0.054017
2015-05-15,-1.013708,-0.466217,-0.474011,-1.590135,-1.616920
2015-05-18,0.907841,2.403221,2.407683,-0.584858,-0.601347
2015-05-19,2.946617,2.631509,2.647668,3.129703,3.138388
2015-05-20,1.387258,2.026920,2.030617,0.650504,0.643397
2015-05-21,2.830471,3.592338,3.611983,1.869713,1.868819
2015-05-22,1.865326,1.013409,1.022452,2.829838,2.843774
2015-05-25,2.575153,1.610923,1.614024,3.353676,3.362659
2015-05-26,2.953278,3.575846,3.592800,2.017121,2.015494
2015-05-27,0.735498,1.156567,1.164239,0.627521,0.630915
2015-05-28,-6.127382,-5.520787,-5.529476,-6.504783,-6.510717
2015-05-29,0.780818,1.317695,1.313115,-0.184448,-0.194403
