id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4609668737935381,K43wJxim1,1216826604,wu2198,2月26日中国结算数据显示，2021年1月A股新增投资者数209.43万，环比增加29%，同比增加161.57%；期末投资者数17986.92万，同比增长12.03%。。。新苗子长势喜人！,,,,,26,289,5713,2021-02-28 20:08,,,,,
4608943228458539,K3KEyzus3,5616140211,张清华-价值投资医半两大新,2月26日张清华老师解盘教学视频今天主题:遇泥沙俱下的土石流行情时，该用什么样的方式应对？大白马崩跌、医药、科技股也倒地不起之下，未来大A股机会在那里？L张清华-价值投资科技元年的微博视频,,,,,263,128,1216,2021-02-26 20:05,微博视频号,,"http://f.video.weibocdn.com/002mhSdUgx07KFYIleur0104120dgSs90E050.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1711528401&ssig=i85SlyUwBg&KID=unistore,video",,
4609642002645310,K42PCb6ai,1163390501,龚凯杰,福佑A股，企稳反弹，股票大涨，见者有份！🙏🙏🙏,,,,,43,64,1823,2021-02-28 18:22,,"['https://wx1.sinaimg.cn/large/4557ee25ly1go3f53qbppj20as0aswf5.jpg', 'https://wx1.sinaimg.cn/large/4557ee25ly1go3f53zqw8j20as0as74x.jpg', 'https://wx1.sinaimg.cn/large/4557ee25ly1go3f548ar4j20as0aswf5.jpg', 'https://wx3.sinaimg.cn/large/4557ee25ly1go3f54hw01j20as0asjs1.jpg', 'https://wx1.sinaimg.cn/large/4557ee25ly1go3f54q2xzj20as0as74v.jpg', 'https://wx1.sinaimg.cn/large/4557ee25ly1go3f554fe0j20as0as0td.jpg', 'https://wx2.sinaimg.cn/large/4557ee25ly1go3f55e5cmj20as0asq3h.jpg', 'https://wx2.sinaimg.cn/large/4557ee25ly1go3f55n1j9j20as0asq39.jpg', 'https://wx4.sinaimg.cn/large/4557ee25ly1go3f55zdlxj20as0as74t.jpg']",,,
4609693848699850,K44beAvea,2183570524,雪球,如果你不能经受住持股市值百分之二三十，甚至是百分之五十以上的波动，在A股就难言长期投资。这句话是我抄自投资大师的言语吗？非也，这实际上是我自己多年来实实在在的投资经历与体验。O自己是否适合做长期投资？,,,,,161,53,217,2021-02-28 21:48,微博 weibo.com,,,,
4609693014035557,K449TgVPD,7306297587,双博士的分享,做为2001年进入A股，2008年进入美股的人，在经历过证券市场的几次较大规模回撤后，才会更杀伐果断的去空仓，更清晰的去理解风险，更拥有一种平和的好心态。其实一句话总结：不要着急，努力并持续的学习，积累经验，尤其积累心态方面的经验，真诚祝福大家,,,,,17,8,45,2021-02-28 21:45,,"['https://wx3.sinaimg.cn/large/007YstLtly1go3kx3ftxkj30u00igmyr.jpg', 'https://wx4.sinaimg.cn/large/007YstLtly1go3kx40exqj30u00t7dir.jpg', 'https://wx1.sinaimg.cn/large/007YstLtly1go3kx4a2ofj30u00ha76c.jpg', 'https://wx3.sinaimg.cn/large/007YstLtly1go3kx4vvptj30u00ww77c.jpg', 'https://wx4.sinaimg.cn/large/007YstLtly1go3kx5avcrj30u00howhl.jpg', 'https://wx3.sinaimg.cn/large/007YstLtly1go3ky3adxsj30u00hagnl.jpg']",,,
4609359995471728,K3VuLmXrG,5886617411,鳄鱼十三,这是美股的同向指标吗？美住院人数已连续减少了39天，比1月6日的峰值下降了56%。再次感受到金融市场那句经典的话：不要浪费任何一场危机。我认为美国10债收益率上升，就是因为美国经济恢复的预期在不断增增强，而不是对通胀的担忧。3月，当然也不会是A股#股票#的最高点。,,,,股票,16,31,139,2021-02-27 23:42,微博 weibo.com,['https://wx4.sinaimg.cn/large/006qnE67gy1gnvktvge7jj31el0tqak9.jpg'],,,
4609220702635445,K3RS6b3Bb,2144596567,洪榕,谈了未来对A股走势影响最大的一个因素。希望引起监管层重视。L洪榕的微博视频,,,,,52,34,239,2021-02-27 14:28,微博视频号,,"http://f.video.weibocdn.com/003pAwNJgx07KHco1ngc01041201pnVd0E010.mp4?label=mp4_720p&template=1280x620.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711528424&ssig=ba0t6UsiX8&KID=unistore,video",,
4609139868698852,K3PLIAuY4,2014878391,武汉刘正涛,#东方财富#A股大跌是美债惹的祸？O网页链接东方财富,,,,东方财富,4,22,712,2021-02-27 09:07,东方财富手机版,,,,
4609198283296270,K3RhWdPvE,1593163950,周思CIO,双喜临门，#A股#跌了下来，从今年1月份开始的群友#股指期货#空单全部大赚女儿英语四级合格，二年级上学期考试，总GPA累计年级第十名，又进步了一点点，发奖金了,,,,"A股,股指期货",22,63,125,2021-02-27 12:59,当然是华为Android,"['https://wx3.sinaimg.cn/large/5ef5c0aely1go205rc8dqj207i03udfs.jpg', 'https://wx4.sinaimg.cn/large/5ef5c0aely1go207q3odlj20f403gmxb.jpg', 'https://wx4.sinaimg.cn/large/5ef5c0aely1go205qzhpyj20u01hcjz4.jpg']",,,
4609166548928760,K3QsKBsMg,1249424622,但斌,A股大跌是美债惹的祸？——中泰总量团队周末讨论会OA股大跌是美债惹的祸？——中泰总量团队周末讨论会,,,,,98,24,242,2021-02-27 10:53,iPhone 12 Pro Max,,,,
