0,1,2,3,4,5
date,guoa,shenzong,shena,shangzheng,shanga
2017-10-09,1.161400,1.304400,1.306400,0.759500,0.760600
2017-10-10,0.483100,0.781800,0.782900,0.255100,0.255700
2017-10-11,-0.090100,-0.182600,-0.183700,0.156500,0.157600
2017-10-12,-0.008800,-0.153700,-0.153800,-0.064400,-0.061200
2017-10-13,0.409000,0.664800,0.666300,0.130600,0.130100
2017-10-16,-1.017400,-1.515200,-1.518500,-0.355500,-0.353400
2017-10-17,-0.044400,0.105400,0.106300,-0.190300,-0.186300
2017-10-18,-0.100900,-0.396000,-0.396900,0.289200,0.292200
2017-10-19,-0.660600,-0.819600,-0.820800,-0.343600,-0.342900
2017-10-20,0.541200,0.804500,0.805000,0.251500,0.247100
2017-10-23,0.370900,0.618800,0.619800,0.060700,0.061700
2017-10-24,0.096100,-0.119300,-0.119300,0.223300,0.224600
2017-10-25,0.576800,0.779400,0.779400,0.255300,0.253400
2017-10-26,0.402900,0.248600,0.248600,0.314100,0.313300
2017-10-27,-0.016900,-0.337500,-0.338100,0.271300,0.274700
2017-10-30,-1.356200,-1.730600,-1.732400,-0.774800,-0.773400
2017-10-31,0.371400,0.694100,0.693200,0.088600,0.087500
