id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4631703915861322,KdiLloANs,2122147865,我是沈阳宽宽,宽宽：关门打狗，A股的下跌意味着什么？#全民理财节##股市分析##我们只关注如何搞钱#L我是沈阳宽宽的微博视频,,,,"全民理财节,股市分析,我们只关注如何搞钱",34,20,232,2021-04-30 15:28,微博视频号,,"http://f.video.weibocdn.com/mKvepqB4lx07Mi9KCW1O0104120288kU0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711527258&ssig=sckSA49kM5&KID=unistore,video",,
4631714481047029,Kdj2o4onz,2375574514,淘股吧官方微博,仓位小调查——五一假期，你现在持有多少仓位过节？？#你的五一假期安排##五一小长假如何过##A股#你持有多少仓位过节？,,,,"你的五一假期安排,五一小长假如何过,A股",3,5,397,2021-04-30 16:10,,,,,
4631823327959460,KdlRWxoCo,5566876030,互联网评论家,A股排名全球第一的优质公司名单,,,,,159,21,102,2021-04-30 23:23,iPhone客户端,['https://wx3.sinaimg.cn/large/0064K2L4gy1gq26o6wnbdj30q818t7ag.jpg'],,,
4631677425156692,Kdi4ClDus,1216826604,wu2198,国家大基金一期和二期直接持股的A股上市公司共23家，覆盖了半导体全产业链（芯片设计、制造、装测、设备材料）等各细分领域龙头。按数据看2020年这23家公司，合计实现营收1517亿元，同比增长12%；合计盈利144亿元，同比增长58%。,,,,,81,86,6536,2021-04-30 13:43,微博 weibo.com,,,,
4631634718234107,KdgXJyy4b,2144596567,洪榕,看到券商一个接一个选择配股融资，不得不说这是A股市场最明目张胆的悲哀，券商眼里确实是没有“股东”的。深一层想，这也是券商最大的无奈，一个如此依赖资金的行业会被政策逼到完全不考虑股东的感受，确实太奇葩了。,,,,,81,131,495,2021-04-30 10:53,华为Mate40保时捷设计,,,,
4631613570810203,KdgpD3oLN,5395678996,许文臣,蚂蚁财富超话开盘，最后一天，a股要坚持住啊,,,,,3,255,286,2021-04-30 09:29,蚂蚁财富超话,['https://wx3.sinaimg.cn/large/005T9IAAly1gq1ikql6m0j30zo1d1asv.jpg'],,,
4631708395898822,KdiSzoKyi,7521955262,博识财经,2021年4月30日A股历史新高股一览，共39只个股创出历史新高，主要集中于大健康及次新股中。#新星V计划#战舰粉丝团超话,,,,新星V计划,355,387,545,2021-04-30 15:46,360安全浏览器,['https://wx1.sinaimg.cn/large/008d3mb4ly1gq1tgz6jymj30cm0pxdle.jpg'],,,
4631674610254476,Kdi0514cs,3612749480,山人I,饭都没吃完就跳水了？至少要喊一句“挖坑凸A股”吧？welcometoA股,,,,,1,120,446,2021-04-30 13:32,360安全浏览器,,,,
4631679815387115,Kdi8tmBqX,1694515405,邵庆晓,四月底历来都是很有意思的几天，大部分A股公司完成每年第一季报披露，为这一年定下业绩基准。回看我们的投资组合，90%以上的公司不是因为我们买的便宜让我们赚到钱，而是因为这些公司都是伟大的生意。,,上海,,,17,12,95,2021-04-30 13:53,iPhone 12 Pro,['https://wx2.sinaimg.cn/large/650040cdly1gq1q6t076sj20u01404q3.jpg'],,,
4631609930155212,KdgjL0Enq,5244183267,麒麟神侯,昨夜美股大涨，今天A股高开高走扎空一波，大家可有意见#股破苍穹#,,,,股破苍穹,12,28,81,2021-04-30 09:15,炒股吧超话,,,,
