id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4709298464359193,L3TTwii1z,7521955262,博识财经,盘后数据显示，11月30日A股龙虎榜中，共32只个股出现了机构的身影，有21只股票呈现机构净买入，11只股票呈现机构净卖出。机构与北向资金同向净买入的有鸣志电器，中钨高新，三只机构以上买入的有鸣志电器，嵘泰股份，天润工业，天润工业。,,,,,100,101,240,2021-11-30 18:21,战舰粉丝团超话,"['https://wx4.sinaimg.cn/large/008d3mb4ly1gwxcke5fk8j30r20q8am0.jpg', 'https://wx1.sinaimg.cn/large/008d3mb4ly1gwxckgcngwj30fj087di0.jpg', 'https://wx3.sinaimg.cn/large/008d3mb4ly1gwxcki26osj30fv033aaf.jpg']",,,
4709314667480861,L3UjEvo73,2183570524,雪球,A股股东意识觉醒！中远海控600多位雪球用户联名倡议中远海控提高分红。#中远海控雪球中小股东提案引央视关注##超600位股东向上市公司提案分红#L雪球的微博视频,,,,"中远海控雪球中小股东提案引央视关注,超600位股东向上市公司提案分红",29,21,135,2021-11-30 19:26,微博视频号,,"http://f.video.weibocdn.com/o0/u9BNekfxlx07RNKFl9dK01041201VZHm0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1711510452&ssig=4dRnZp9bKl&KID=unistore,video",,
4709374247309804,L3VRKuFC4,1256103000,巴菲宝叔,【MSCI中国A股指数新增50股这些优质标的吸引北向资金买入！】11月12日，MSCI公布了半年度指数评审结果。其中，MSCI中国A股指数新纳入50只成份股，上述调整结果于11月30日收盘后生效～,,,,,13,17,105,2021-11-30 23:22,iPhone 12 Pro,['https://wx3.sinaimg.cn/large/4ade9c58gy1gwxl9o7j29j20m81mndv0.jpg'],,,
4709365771406810,L3VE55TYu,1289855087,胡语文,外资潜伏进入A股，人民币汇率渐渐升值！离指数暴力拉升不远了！,,,,,35,40,84,2021-11-30 22:49,iPhone X,"['https://wx4.sinaimg.cn/large/4ce1a06fgy1gwxkaqennpj20v91von3d.jpg', 'https://wx4.sinaimg.cn/large/4ce1a06fgy1gwxkaqpz5qj20v90eb0w3.jpg', 'https://wx2.sinaimg.cn/large/4ce1a06fgy1gwxkasoj4pj20v90eb0vs.jpg']",,,
4709341238137580,L3V0vy8Xi,1849934377,威哥_178,#加拿大鹅规定中国大陆门店不得退货#笑死，滚出中国市场吧。这玩意万把块，拿来买排骨不香吗？拿来为A股做增量资金不香吗？偏偏要花这个冤枉钱。威哥永远支持国货~,,,,加拿大鹅规定中国大陆门店不得退货,3,16,66,2021-11-30 21:11,微博搜索,,,,
4709346947368166,L3V9IuUNo,2494805605,作手羊羊,发布了头条文章：《A股四次抱团启示录》OA股四次抱团启示录,http://t.cn/A6xKf3VZ,,,,11,12,61,2021-11-30 21:34,微博 weibo.com,,,,
4709269276987312,L3T8rtjIA,6537213213,股海小書僮,发布了头条文章：《[1130股市盘后分析]外围风大雨大，A股坚硬度一枝独秀》O[1130股市盘后分析]外围风大雨大，A股坚硬度一枝独秀,http://t.cn/A6xKw8sQ,,,,24,43,293,2021-11-30 16:25,微博 weibo.com,,,,
4709186523106484,L3QYYd28A,6931925052,涨涨板板大神,10:56请听题，全A股哪个公司前三季度净资产收益率能够达到90%以上，是茅台的三倍，一般盲流子不懂，看看你们懂不懂？,,,,,12,126,1293,2021-11-30 10:57,微博 weibo.com,,,,
4709151449547275,L3Q4oE3Gj,3612749480,山人I,昨夜外围大涨今天大盘会不会不涨？哈哈a股混的久了会越迷茫，最终抑郁而退出的人太多了。所以我坚持要工作，要把它当业余爱好来做理财。年头3500年末3500，早知道如此……，早知道的人十年前就说过这话。,,,,,5,264,1194,2021-11-30 08:37,iPhone 11,,,,
4709126368657545,L3PpWAkdP,6393953260,卢大宏观,宝剑锋从磨砺出，梅花香自苦寒来。2021年11月是A股卓越企业的冬天，春天已经不远,,,,,8,7,84,2021-11-30 06:58,微博 weibo.com,['https://wx3.sinaimg.cn/large/006YInkoly1gwwf79we7bj30qe0edta2.jpg'],,,
4709168168829707,L3QvmB30D,2959386434,镇长有点帅,A股改名叫“消息股”？,,,,,2,4,159,2021-11-30 09:44,,['https://wx1.sinaimg.cn/large/b064a742gy1gwwxlsyi4oj20uo0pq0vl.jpg'],,,
4709189584946486,L3R3UkKO2,1153588720,贵族乞丐,#11月最后一天#今天是A股11月收官，起码给个红色吧？有反对意见吗？,,,,11月最后一天,6,18,105,2021-11-30 11:09,,,,,
4708951779972092,L3KSlFQcc,1305295787,中正鹰,鹰见超话#小调查#经济学家、如是金融研究院院长管清友表示，A股今年明显是结构化走势，板块轮动特别快，所以今年赚钱是比较难的。对此您怎么看？#专家称今年股市赚钱较难你认同吗# 今年股市赚钱较难吗？,,,,"小调查,专家称今年股市赚钱较难你认同吗",16,5,506,2021-11-29 19:24,鹰见超话,,,,
