id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4618578630020166,K7Njx05fg,1784473157,中国新闻网,【中国股市#服装纺织板块股票大涨##美邦服饰等股价涨停#】25日早盘，A股市场服装纺织板块逆势走强，南山智尚一度涨逾20%，美邦服饰、日播时尚、新赛股份、欣贺股份等涨停，海澜之家、太平鸟、七匹狼、梦洁股份、报喜鸟等亦纷纷大涨。港股方面，李宁、安踏体育现均涨逾5%。（谢艺观）,,,,"服装纺织板块股票大涨,美邦服饰等股价涨停",294,143,2233,2021-03-25 10:13,360安全浏览器,['https://wx3.sinaimg.cn/large/001WLsZ7ly1govxjdb9eoj609908q3yl02.jpg'],,,
4618582770058386,K7Nqd0fbI,1887344341,观察者网,【中国股市#纺织服装股逆势大涨#】25日早盘，A股市场服装纺织板块逆势走强，南山智尚一度涨逾20%，美邦服饰、日播时尚、新赛股份、欣贺股份等涨停，海澜之家、太平鸟、七匹狼、梦洁股份、报喜鸟等亦纷纷大涨。港股方面，李宁、安踏体育现均涨逾5%。（中新网）,,,,纺织服装股逆势大涨,113,222,3136,2021-03-25 10:30,微博 weibo.com,['https://wx3.sinaimg.cn/large/707e96d5gy1govxm6u3q7j209908q0tm.jpg'],,,
4618589284338760,K7NAIicI0,1323527941,Vista看天下,【中国股市#服装纺织板块股票大涨##美邦服饰等股价涨停#】25日早盘，A股市场服装纺织板块逆势走强，南山智尚一度涨逾20%，美邦服饰、日播时尚、新赛股份、欣贺股份等涨停，海澜之家、太平鸟、七匹狼、梦洁股份、报喜鸟等亦纷纷大涨。港股方面，李宁、安踏体育现均涨逾5%。（中国新闻网）,,,,"服装纺织板块股票大涨,美邦服饰等股价涨停",26,82,294,2021-03-25 10:55,微博 weibo.com,['https://wx3.sinaimg.cn/large/001rzo4Rly1govyqwuee7j609908q0tm02.jpg'],,,
4610318493288665,K4kqJdNwZ,1289855087,胡语文,今天郭树清主席的观点很重要：1、谈到美国金融市场的巨大风险。提示风险；2、谈中国房地产的泡沫大，控制风险很关键；3、没有谈中国股市的风险。所以，中国股市的风险现在只是结构性的矛盾。外资进出对中国股市的影响有限，不会导致系统性风险。大家觉得我的分析如果有道理，请点个赞啦！,,,,,28,42,162,2021-03-02 15:10,微博 weibo.com,['https://wx4.sinaimg.cn/large/4ce1a06fgy1go5ktm9a6tj20dw0afglz.jpg'],,,
4617824611338881,K7tHn5CiR,1264138094,石小杰微博,中国股市真奇趴，国外猛涨A股往下扎，臭嘴大忽悠真不少，吹的母熊变成牛的妈，年年月月他瞎猜底，天长日久变砖的家，中国第五次牛市己起动，赶紧入市挣钱吧！无知小散又被骗，新韮菜一茬一茬被割啦！花钱买了血的教训，不信大忽悠听党的话，他一开口我就跑，没有被套挣钱了！,,,,,10,27,126,2021-03-23 08:17,iPhone X,"['https://wx1.sinaimg.cn/large/4b59376ely1gotiuz47wej20k03rdtmm.jpg', 'https://wx2.sinaimg.cn/large/4b59376ely1gotivrkb1qj20fy0b0gmj.jpg']",,,
4618595239727745,K7NKjEOD7,2606218210,中国妇女报,【中国股市#服装纺织板块股票大涨#】25日早盘，A股市场服装纺织板块逆势走强，南山智尚一度涨逾20%，美邦服饰、日播时尚、新赛股份、欣贺股份等涨停，海澜之家、太平鸟、七匹狼、梦洁股份、报喜鸟等亦纷纷大涨。港股方面，李宁、安踏体育现均涨逾5%。（中新网）#无印良品求生欲#,,,,"服装纺织板块股票大涨,无印良品求生欲",7,8,186,2021-03-25 11:19,,['https://wx3.sinaimg.cn/large/9b57bbe2ly1govzg5blg4j209908qta1.jpg'],,,
4614748861370262,K6bGu5Kt0,5244183267,麒麟神侯,万亿“大鳄”增持茅台，全球持有茅台最多的资管机构旗下基金加仓，一大堆财经媒体又开始用这种标题来勾引人了，但凡有点好事也不会敲锣打鼓让普通投资者知道，中国股市的特色是消息永远不对等，对等的时候，你就该捂紧自己的腰包了，A股没有新鲜事#股破苍穹##股票##基金#,,,,"股破苍穹,股票,基金",35,67,156,2021-03-14 20:35,炒股吧超话,,,,
4612805120754204,K5n7q3acA,6140290061,快乐的四川依然美丽,经过再三权衡，决定在2000以下继续增持茅台。开年以来，持股波动巨烈，在今年已出现总仓位约3%亏损的情况下，面对现实放低预期，在战略上从每一年以盈利为目标调整为在今年的大跌中以增加优秀股权为目标。中国股市短短几十年，恰似风华正茂翩翩少年，十四五开局大踏步之年，优秀公司春山可望！,,,,,7,61,117,2021-03-09 11:51,HUAWEI Mate 20,['https://wx4.sinaimg.cn/large/006Hy1Wtly1godigiz3d5j30u00jdq5g.jpg'],,,
4611123771607126,K4Fnz6K5o,1609962335,曦阳思慕,中国股市的特点是只有行情好的时候能赚到钱，行情差基本没什么人能赚，但实际上，行情不好的时候少亏点就是赚了，很多人没明白这个道理。所以，聪明的博主其实只需要一直死命看多就行了，只要别踏空就不算犯罪。大家觉得是不是这个道理～,,,,,3,25,292,2021-03-04 20:30,三星Note20 Ultra 5G,,,,
4611047761121890,K4DoY4HR0,1908364672,股市战将妖哥,中国股市赚钱效应能好么？回答是否定的！股市赚钱效应好，就没人搞实业了，不光实体经济的钱就会流入股市，楼市的钱也会流入股市，和“脱虚向实”的初衷相违背，没有人愿意再做实业，就业怎么办？经济怎么办？所以，未来A股走牛一定是亏钱效应明显，这样实体经济和楼市的钱就不会流入股市了！,,,,,13,41,205,2021-03-04 15:28,iPhone XR,,,,
4619853304434799,K8ktsiBH1,1525844264,胡斐-戊午,中国股市目前在这个位置，第一波跌势中止，第一波反弹。,,,,,45,66,204,2021-03-28 22:38,iPhone 12,['https://wx1.sinaimg.cn/large/5af28928ly1gozzxnocfcj20wi1ycwht.jpg'],,,
4610337645006645,K4kVCl0sl,3972729684,晓磊的基金生活,今天出去聊下来基金市场的发行情绪已经到了。。。。。。。长期看好中国股市的结构性机会。。。。。。,,,,,25,30,181,2021-03-02 16:26,iPhone 7 Plus,,,,
4612744794343549,K5ly7idXf,5751923188,八倍哥,#A股#绝对是灭霸！2015年股灾，灭了中产；2016年熔断，灭了私募；2017年慢牛，灭了小散；2018年大熊，灭了民营；2019年震荡，灭了游资；2020年牛市，灭了新股民；2021年抱团，灭了基民。在中国股市混太难了……#基金##今日看盘#,,,,"A股,基金,今日看盘",39,39,176,2021-03-09 07:52,OPPO Reno,['https://wx2.sinaimg.cn/large/006hgtYEly1gocvlf0m8wj30ec0ih40u.jpg'],,,
4610273846231495,K4jgIq95Z,2820792015,股道热肠也,中国股市就是很政治化的，开两会了，股票走势主要是讨好领导。股价一定会反应企业基本面的。机会在这里，风险也在这里。记得以前有人抄雄安，有人炒军工。最后一地鸡毛。,,,,,21,21,119,2021-03-02 12:13,iPhone 8 Plus,,,,
4610237413458643,K4ijXevKz,2013960857,南江何佳,美国的长短债波动到底影不影响中国股市，我真的不知道。不是在谦虚。,,,,,2,30,192,2021-03-02 09:48,HUAWEI P40 Pro 5G,,,,
4610026671703656,K4cQ379ck,1284139322,凯恩斯,转帖：全世界各国近十年股市走势美国股市：10年上升190%英国股市：10年上升180%日本股市：10年上升119%德国股市：10年上升140%印度阿三：10年上升300%泰国股市：10年上升188%中国股市：10年上升0.2%,,,,,38,54,103,2021-03-01 19:51,微博 weibo.com,['https://wx2.sinaimg.cn/large/4c8a693aly1go4nd0abezj20hs0a3wnd.jpg'],,,
4616516585131794,K6VFElx0S,6869263549,晓宇闻铃徐晓宇,有人问上帝：中国股市和中国足球，哪个能雄冠世界？上帝说，你来当上帝吧，我不干了。,,,,,9,23,94,2021-03-19 17:39,搜狗高速浏览器,,,,
4620957342500927,K8NcaauBx,1483330984,侯宁,今晚研究中国股市的涨跌规律时又在上篇侯宁说基础上有了新发现，欣喜！可惜时间晚了，今晚就不动笔“侯宁说之361”了。#今日看盘#炒股吧超话#遇见美好#,,,,"今日看盘,遇见美好",8,19,89,2021-03-31 23:45,微博 weibo.com,['https://wx3.sinaimg.cn/large/001CnU9ily1gp3ipyumeoj60j60dxwfu02.jpg'],,,
4616563783634250,K6WTMffqW,1216826604,wu2198,#联合国预计今年中国经济将增长8.1%#中国股市能不能体现出来？,,,,联合国预计今年中国经济将增长8.1%,14,269,5933,2021-03-19 20:47,,,,,
4613575493025853,K5H9XcHa5,1654134123,早报网,【美媒：中国股市高光时刻已过】酒业巨头贵州茅台的股价过去一个月下跌近四分之一。贵州茅台是中国交易所上市的市值最高的公司。巴菲特入股的电动汽车制造商比亚迪自2月以来已损失三分之一市值。能源和银行等长时间不受青睐的类股则跑赢。（上联合早报网阅全文）,,,,,30,16,94,2021-03-11 14:52,微博网页版,[],,,
4611866599624536,K4YHFEnMs,5876465418,卢湾伯爵,一般来说，痛心疾首或者严肃认真地说，中国某某有泡沫，都是很牛逼的，既显得你高瞻远瞩心里永远装着人民，又代表了你是某某行业的领军人物或者是泰斗级经济学家，你们可以试试把“某某”换成任何名词，中国房市有泡沫，中国股市有泡沫，中国电影有泡沫，中国互联网有泡沫，中国电动车有泡沫~~~,,,,,6,23,81,2021-03-06 21:42,微博 weibo.com,,,,
4615333975691058,K6qUdnSvg,2183570524,雪球,在雪球社区中有很多私募基金经理，他们深耕资本市场数十载，投资生涯贯穿牛熊，见证中国二级市场变迁，也参与到中国股市的发展与成长之中。本期雪球专刊推出《雪球达人秀Ⅳ》，带你认识9位雪球私募达人。O9位私募达人的真实故事,,,,,42,3,54,2021-03-16 11:20,微博 weibo.com,,,,
4618596833826768,K7NMTg3w4,1267454277,凤凰周刊,【中国股市#服装纺织板块股票大涨##美邦服饰等股价涨停#】25日早盘，A股市场服装纺织板块逆势走强，南山智尚一度涨逾20%，美邦服饰、日播时尚、新赛股份、欣贺股份等涨停，海澜之家、太平鸟、七匹狼、梦洁股份、报喜鸟等亦纷纷大涨。港股方面，李宁、安踏体育现均涨逾5%。（中新网）,,,,"服装纺织板块股票大涨,美邦服饰等股价涨停",17,24,88,2021-03-25 11:25,,['https://wx1.sinaimg.cn/large/001nM6KVly1govz8x42onj609908qq3j02.jpg'],,,
4611030652553369,K4CXnaIfn,2861590343,绵州一哥,"中国股市诞生于1990年那年是马年所以说中国a股属马是午马年。而午马与丑牛相害,我们古语也有风马牛不相及之说因此说牛年的股市挑战很大。当然按照星座来说a股属于射手射手与白羊狮子天平较搭从这个角度看大概率本月下旬市场见底反弹",,,,,28,44,106,2021-03-04 14:20,微博 weibo.com,,,,
