id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4566180575052773,JrLERlcsl,2183570524,雪球,不管是宁德，还是比亚迪，都是优秀的公司，市场也给了它们很高的估值，但对于高位估值高市值的公司来说，都需要多一份冷静少一份狂欢，A股4000多家上市公司，站上万亿市值的公司，又有几家？O5000亿左右的宁德与比亚迪，哪一个确定性更强？,,,,,57,30,80,2020-10-31 20:02,微博 weibo.com,,,,
4566122714106226,JrK9xheds,1791653972,魏宁海,A股成长龙头50强出炉！一批科技股入选社保重仓多股,,,,,57,8,70,2020-10-31 16:12,iPhone XR,['https://wx1.sinaimg.cn/large/6aca7854gy1gk8l283eyaj20n430yh0p.jpg'],,,
4566171616019636,JrLqppfYU,1593163950,周思CIO,没有#A股#的日子真爽，睡个午觉，游游泳，散散步L周思CIO的微博视频,,,,A股,32,98,249,2020-10-31 19:26,当然是华为Android,,"http://f.video.weibocdn.com/0008kNq3gx07HDIVc6xq01041201Ltsk0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1BVp4ysnknHVZu&Expires=1711531048&ssig=PcPq4iCQOw&KID=unistore,video",,
4566044981854721,JrI8a7MuR,5687069307,ETF拯救世界,昨天的数据出来了。如果之前的高位你没卖，那么现在大多数板块已经没有必要卖了。A股又快比国债便宜了。,,,,,98,845,2979,2020-10-31 11:03,微博 weibo.com,,,,
4565858841528733,JrDhW6pGZ,5244183267,麒麟神侯,欧美股市集体下跌，#美股#三大股指跌幅扩大，纳指跌幅扩大至2%。A股蹲A股蹲，A股蹲完全球蹲#股破苍穹#,,,,"美股,股破苍穹",26,51,252,2020-10-30 22:44,奉旨招财Android,['https://wx1.sinaimg.cn/large/005IU3D5ly1gk7qqcz53rj30vi0sfjv3.jpg'],,,
4565829620602608,JrCwO2wLu,3199967910,主力求您别割我,#今日看盘##股票##财经#上证指数！创业板指数！A股股票分析！暂时被套的不用害怕！指数型选手借着后面30F反弹段落在去减仓即可！做价值投资的选手选好了您中意有未来的标的该坚持坚持着！好好过周末！祝各位股神周末愉快L主力求您别割我的微博视频,,,,"今日看盘,股票,财经",13,92,135,2020-10-30 20:47,微博视频号,,"http://f.video.weibocdn.com/1kgsA1y9lx07HCdzLBEA01041205pTye0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711531101&ssig=ElI6CZ52rC&KID=unistore,video",,
4565744248949159,JrAj6By5h,7285278074,坡坡Depol,整个十月，除了长假后有个一两天的吃饭行情，其他的日子都是跌，亏，泄，个个面黄肌瘦，苦不堪言。#A股#,,,,A股,88,295,815,2020-10-30 15:08,Android,,,,
4565473678862952,JrtgHBbEQ,3050893364,万点昊,据说这是翔哥在监狱里拉屎，手中多出了一张厕纸，然后突然灵光一现写在纸上被带出来的A股炒股秘籍！,,,,,31,62,215,2020-10-29 21:13,,['https://wx1.sinaimg.cn/large/b5d8f034ly1gk6iipth30j20m80cimys.jpg'],,,
4565485037045915,Jrtz1tyXN,1670659923,月风_投资笔记,以前是写A股逻辑各位小伙伴都会来找我聊几句，最近已经变成谈B站传媒互联网这些方向都会找我聊几句。宅男基金经理实锤了，然后前几天还有人给我留言想去我的原神那挖矿，你还真的是个小机灵鬼，知道我的矿一定从来没时间挖,,,,,29,35,275,2020-10-29 21:58,iPhone XS Max(深空灰),['https://wx2.sinaimg.cn/large/63943f53ly1gk6jnrqbq2j20yi22ondz.jpg'],,,
4565306342642182,JroUOb5lQ,6127416994,加仓多吉丿,邱国鹭问张磊：投资人最应该具备的特质是什么？#a股#L·加仓多吉·的微博视频,,,,a股,184,9,77,2020-10-29 10:08,微博视频号,,"http://f.video.weibocdn.com/003MmlzVgx07HzULht1d01041200Gc8M0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711531156&ssig=rVV1o%2Fx1tU&KID=unistore,video",,
