id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4697757434514376,KF17hiWow,2144596567,洪榕,毁掉A股牛市的是炒新，炒新可以以市场化名义让IPO远高于行业平均市盈率发行，上市后价格虚高，需要好多年时间来消化高估值。为什么会出现炒新？一是交易制度利于炒作；二是投资者结构（炒作能割到韭菜）；三是新股流通量少。,,,,,59,88,432,2021-10-29 22:01,华为Mate40保时捷设计,,,,
4697784961990963,KF1PG8lWj,6011005289,财宝儿,财品每周复盘来了，支撑和压力，板块与概念，一切都在视频里了，祝A股长红，祝大家发财！#基金#L财宝儿的微博视频,,,,基金,10,29,235,2021-10-29 23:51,微博视频号,,"http://f.video.weibocdn.com/u0/AV9DeYiBgx07QZ0k6hfW01041202iAyt0E010.mp4?label=mp4_720p&template=720x1556.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1711513586&ssig=hsJlXat0Wx&KID=unistore,video",,
4697776501295703,KF1C25r4r,5244183267,麒麟神侯,#中国移动将于11月4日首发上会#超级巨无霸要来了，三大运营商齐聚A股，参考中国电信的走势，再加上最近次新股板块的情绪，我都犹豫打不打，这么大盘子，感觉打了肯定中,,,,中国移动将于11月4日首发上会,13,32,87,2021-10-29 23:17,HarmonyOS设备,,,,
4697700513876737,KEZDtggw1,7521941739,财经林妹妹,【最新提示！打新不再是中彩票？】一天一只新股破发，不仅不赚钱，上来就亏个27%？对你没看错，这是A股不是港股！#投资理财##股票##A股##打新申购#L财经林妹妹的微博视频,,,,"投资理财,股票,A股,打新申购",11,19,83,2021-10-29 18:15,微博视频号,,"http://f.video.weibocdn.com/u0/MNA71M2vgx07QYDjjFKw01041200VovV0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711513608&ssig=1eSIrT9E9X&KID=unistore,video",,
4697670071096611,KEYQn4Bhh,7521955262,博识财经,2021年10月29日A股历史新高股一览，共30只个股创出历史新高，主要集中在绿色电力板块中。#今日看盘#,,,,今日看盘,103,111,251,2021-10-29 16:14,华为Mate30保时捷设计,['https://wx2.sinaimg.cn/large/008d3mb4ly1gvw92bsx48j30be0j2477.jpg'],,,
4697649271278317,KEYiP5my1,2959386434,镇长有点帅,在股市自己永远是最大的敌人不企稳加仓后悔企稳没钱加仓后悔企稳直接割鸭，哭死企稳之前乱调仓，哭死一句话，没信心，想在A股坚持下去，基本不可能的,,,,,2,5,121,2021-10-29 14:52,,,,,
4697658713178366,KEYy3dkPY,7285278074,坡坡Depol,不务正业？A股这些公司投资亏得一塌糊涂，咋回事@新浪财经O不务正业？A股这些公司投资亏得一塌糊涂，咋回事,,,新浪财经,,25,37,411,2021-10-29 15:29,新浪财经iPhone客户端,,,,
4697562101056731,KEW2e4qU3,6393953260,卢大宏观,2021年医疗、教育、房产三大变革，叠加疫情、汛情、能耗双减。注定2021年前11个月的A股是无法改变的病牛市,,,,,9,11,91,2021-10-29 09:05,微博 weibo.com,,,,
4697589900906830,KEWL43NUi,7374154640,龙师兄投研,有些人一跌就没信心，那就是刚好抄底的好时候，因为主力不光会跟你玩技术，散户的心态更是了解的一清二楚，明明白白！好好看看我这几天的视频，不是说跌的就没机会了，A股的趋势根本没有走坏，坚持看好#投资#,,,,投资,5,27,172,2021-10-29 10:56,iPhone 11 Pro Max,,,,
4697584888710755,KEWCYAy43,1482739370,作手泽文,最近A股这种A型走势真多，遍地都是，高位的A，低位的也A，反正把这个大写的A展现得淋漓尽致。,,,,,4,12,36,2021-10-29 10:36,微博 weibo.com,"['https://wx3.sinaimg.cn/large/5860ceaaly1gvvz9a2hqzj20n00a1t9x.jpg', 'https://wx2.sinaimg.cn/large/5860ceaaly1gvvz9a2ydyj20oo0dddhw.jpg']",,,
4697364616712057,KEQTHsa6Z,2932185514,土匪山寨DE寨主,不难看出，俺选定目标时，不论是短线，还是中长线埋伏，，基本都是围绕着大白马高成长，，要么就是白酒，医美，CRO，食品，，要么就是新能源车，光伏，风电，，你看过我有说其它的么，其它的地方，压根入不了我的法眼！！！#A股#,,,,A股,12,43,231,2021-10-28 20:01,微博 weibo.com,,,,
4697289618100083,KEOWJxZcv,5702772557,刘昌松-只做免费内容,A股放量成交1.1万亿，大跌抄底倒计时，明天怎么走？L职业小散-刘昌松的微博视频,,,,,3,23,187,2021-10-28 15:02,微博视频号,,"http://f.video.weibocdn.com/u0/F81JMjINgx07QWPbLMru01041200YXFu0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1711513663&ssig=q6lTOIOzmK&KID=unistore,video",,
4697167388737959,KELLAAF8P,7443741416,星链基金,美股出现调整！a股已经先调整下来！所以今天有望反弹！看反弹的力度！另外看大金融今天的表现！这里先反弹！坚持定投基金，四季度行情我们是看好的#基金#L成长基金中最亮的星的微博视频,,,,基金,15,50,151,2021-10-28 06:57,基金超话,,"http://f.video.weibocdn.com/o0/6af3uIuXlx07QWhO4Wf601041200xNe90E010.mp4?label=mp4_720p&template=720x1556.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1711513676&ssig=584bpJbhXQ&KID=unistore,video",,
4697221217911337,KENapxc6d,5395678996,许文臣,有点想抄底煤炭了，求打醒#A股#,,,,A股,2,291,617,2021-10-28 10:31,iPhone 12 Pro Max,['https://wx2.sinaimg.cn/large/005T9IAAly1gvuthxbwuaj30u00zotbj.jpg'],,,
4697210179027236,KEMSBBSoA,3486065922,快乐投资人李伟,不敢打新了：今天的科创板新股N成大开盘破发暴跌24%，再创新股开盘当天破发记录，再想想之前的科创板上市当天动不动暴涨几倍，新股水分太深，300869短短一年从最高307.75到现在31.16，堪称A股第一绞肉机。。。@证监会发布这盛市如你所愿？,,,证监会发布,,3,14,81,2021-10-28 09:47,微博 weibo.com,,,,
